link,start,end,video,utterance,arousal,valence,EmotionMaxVote
https://www.youtube.com/watch?v=wftcpEbivRo,345.434803221673,354.376803343706,179b7f51a_2,utterance_38.mp4,0.478563900446,0.117079927467,3
https://www.youtube.com/watch?v=wftcpEbivRo,354.543631704192,365.05381841479,179b7f51a_2,utterance_39.mp4,0.379239675083,-0.0635017664896,2
https://www.youtube.com/watch?v=wftcpEbivRo,364.58669900543,370.158766245653,179b7f51a_2,utterance_40.mp4,0.326526616498,0.0271347859543,3
https://www.youtube.com/watch?v=wftcpEbivRo,370.42569162243,375.66410214168,179b7f51a_2,utterance_41.mp4,0.4928681084,0.113947929015,3
https://www.youtube.com/watch?v=wftcpEbivRo,375.797564830069,384.072251510159,179b7f51a_2,utterance_42.mp4,0.428584277141,0.458195004596,4
https://www.youtube.com/watch?v=wftcpEbivRo,384.439273903228,394.682535237049,179b7f51a_2,utterance_43.mp4,0.42954970711,0.0719243055787,4
https://www.youtube.com/watch?v=wftcpEbivRo,394.248781499786,401.989617426323,179b7f51a_2,utterance_44.mp4,0.333862528159,0.37997550871,4
https://www.youtube.com/watch?v=wftcpEbivRo,402.189811458905,411.565565318201,179b7f51a_2,utterance_45.mp4,0.362869078158,0.311642082174,4
https://www.youtube.com/watch?v=wftcpEbivRo,411.532199646104,422.042386356703,179b7f51a_2,utterance_46.mp4,0.47292997086,0.109023311828,4
https://www.youtube.com/watch?v=wftcpEbivRo,421.808826652023,428.648789431936,179b7f51a_2,utterance_47.mp4,0.539556685562,0.459220709168,3
https://www.youtube.com/watch?v=wftcpEbivRo,429.049177497102,433.787102934895,179b7f51a_2,utterance_48.mp4,0.286105951332,0.569745339801,3
https://www.youtube.com/watch?v=wftcpEbivRo,433.953931295381,444.097095612911,179b7f51a_2,utterance_49.mp4,0.308196402235,0.136356964062,3
https://www.youtube.com/watch?v=wftcpEbivRo,443.76343889194,454.073431569956,179b7f51a_2,utterance_50.mp4,0.367678441635,0.138360000142,4
https://www.youtube.com/watch?v=wftcpEbivRo,453.572946488498,464.383424247971,179b7f51a_2,utterance_51.mp4,0.45559260464,0.573219365107,3
https://www.youtube.com/watch?v=wftcpEbivRo,463.849573494417,471.590409420953,179b7f51a_2,utterance_52.mp4,0.27956545036,0.611212301564,3
https://www.youtube.com/watch?v=wftcpEbivRo,471.790603453536,482.567715540912,179b7f51a_2,utterance_53.mp4,0.291700909016,0.475837919944,3
https://www.youtube.com/watch?v=wftcpEbivRo,482.067230459455,487.739394715968,179b7f51a_2,utterance_54.mp4,0.365507065799,0.558881492868,3
https://www.youtube.com/watch?v=wftcpEbivRo,487.672663371774,497.949290377692,179b7f51a_2,utterance_55.mp4,0.362373314584,0.349958157893,3
https://www.youtube.com/watch?v=wftcpEbivRo,497.482170968333,507.692066630057,179b7f51a_2,utterance_56.mp4,0.309960238962,0.434357213734,3
https://www.youtube.com/watch?v=wftcpEbivRo,507.291678564891,517.835230947587,179b7f51a_2,utterance_57.mp4,0.239834942865,0.445626866255,4
https://www.youtube.com/watch?v=wftcpEbivRo,517.33474586613,527.778201232534,179b7f51a_2,utterance_58.mp4,0.271087822464,0.370157699571,4
https://www.youtube.com/watch?v=wftcpEbivRo,527.377813167368,537.887999877967,179b7f51a_2,utterance_59.mp4,0.293870627415,0.497586009974,3
https://www.youtube.com/watch?v=wftcpEbivRo,537.654440173287,544.594499969492,179b7f51a_2,utterance_60.mp4,0.287949348393,0.454817844569,4
https://www.youtube.com/watch?v=R8vh8La0L2Y,0.233257328990228,10.4299348534202,505f9b3a2_1,utterance_1.mp4,0.518350916431,0.578506385512,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,9.79680781758958,19.9934853420195,505f9b3a2_1,utterance_2.mp4,0.631951427293,0.509156080082,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,19.5936156351791,30.0568729641694,505f9b3a2_1,utterance_3.mp4,0.58392685532,0.504885727219,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,29.623680781759,37.2212052117264,505f9b3a2_1,utterance_4.mp4,0.645966786015,0.418670163864,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,37.3211726384365,47.9177198697068,505f9b3a2_1,utterance_5.mp4,0.679939422132,0.619860990152,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,47.3512377850163,57.9144625407166,505f9b3a2_1,utterance_6.mp4,0.644056823442,0.507779240992,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,57.6145602605863,68.2111074918567,505f9b3a2_1,utterance_7.mp4,0.525933261483,0.483094819337,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,67.8778827361564,78.2411726384365,505f9b3a2_1,utterance_8.mp4,0.52055815677,0.517478888564,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,78.3744625407166,87.3715309446254,505f9b3a2_1,utterance_9.mp4,0.531501252362,0.387176036434,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,87.2382410423453,91.8034201954397,505f9b3a2_1,utterance_10.mp4,0.629574600616,0.4003148476,3
https://www.youtube.com/watch?v=BhzVfeMBwHU,19.1333333333333,29.7333333333333,1808cc160_1,utterance_2.mp4,0.47174426482,0.196032353072,3
https://www.youtube.com/watch?v=BhzVfeMBwHU,29.4,37.4666666666667,1808cc160_1,utterance_3.mp4,0.442319876355,0.0944729680823,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,36.8666666666667,43.9666666666667,1808cc160_1,utterance_4.mp4,0.462967863877,0.191542991849,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,44.3333333333333,54.9,1808cc160_1,utterance_5.mp4,0.524782342023,0.0441851485351,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,54.6,58.9666666666667,1808cc160_1,utterance_6.mp4,0.51792210224,0.416938026777,3
https://www.youtube.com/watch?v=BhzVfeMBwHU,59.5,64.3666666666667,1808cc160_1,utterance_7.mp4,0.476579532918,0.18105622635,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,64.8666666666667,68.9666666666667,1808cc160_1,utterance_8.mp4,0.623244567728,0.518834990254,3
https://www.youtube.com/watch?v=BhzVfeMBwHU,69.5333333333333,80.0333333333333,1808cc160_1,utterance_9.mp4,0.502594939398,-0.0497930530302,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,79.5666666666667,89.6666666666667,1808cc160_1,utterance_10.mp4,0.502765404464,0.0551161595727,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,89.1333333333333,91.5333333333333,1808cc160_1,utterance_11.mp4,0.565387502117,0.219928924784,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,92.8666666666667,103.6,1808cc160_1,utterance_12.mp4,0.331240965997,0.440105074015,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,103.133333333333,113.6,1808cc160_1,utterance_13.mp4,0.454256506274,0.0451705706299,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,113.166666666667,119.366666666667,1808cc160_1,utterance_14.mp4,0.520699933325,0.194663361732,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,119.466666666667,124.9,1808cc160_1,utterance_15.mp4,0.576742952073,0.0896195299484,2
https://www.youtube.com/watch?v=BhzVfeMBwHU,125.3,132.666666666667,1808cc160_1,utterance_16.mp4,0.504406375064,0.231545487959,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,132.766666666667,143.3,1808cc160_1,utterance_17.mp4,0.511537786311,0.188281344744,4
https://www.youtube.com/watch?v=BhzVfeMBwHU,143.033333333333,151.4,1808cc160_1,utterance_18.mp4,0.489569849862,-0.0498369493627,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,152.133333333333,162.666666666667,1808cc160_1,utterance_19.mp4,0.510780703222,0.1969738699,4
https://www.youtube.com/watch?v=BhzVfeMBwHU,162.4,170.4,1808cc160_1,utterance_20.mp4,0.470763567058,0.227730845178,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,170.333333333333,177,1808cc160_1,utterance_21.mp4,0.538020128549,0.284608309605,4
https://www.youtube.com/watch?v=BhzVfeMBwHU,177.1,186.733333333333,1808cc160_1,utterance_22.mp4,0.624196517564,0.170958640304,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,186.433333333333,189.733333333333,1808cc160_1,utterance_23.mp4,0.6189708109,-0.0367998459857,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,190.866666666667,196.433333333333,1808cc160_1,utterance_24.mp4,0.351662579898,-0.176892065738,5
https://www.youtube.com/watch?v=9QhsaU03_SI,0,10.3147576767,3463ed0d8_1,utterance_1.mp4,0.116823333352,0.31199286965,4
https://www.youtube.com/watch?v=9QhsaU03_SI,9.77187569367,20.2417425083,3463ed0d8_1,utterance_2.mp4,0.135581108914,0.227521778742,4
https://www.youtube.com/watch?v=9QhsaU03_SI,20.0866333703,30.789163892,3463ed0d8_1,utterance_3.mp4,0.329519753157,0.377719767677,4
https://www.youtube.com/watch?v=9QhsaU03_SI,29.858509064,40.4059304477,3463ed0d8_1,utterance_4.mp4,0.317156647236,0.459304630054,4
https://www.youtube.com/watch?v=9QhsaU03_SI,40.1732667407,50.6431335553,3463ed0d8_1,utterance_5.mp4,0.293365787577,0.533807704499,3
https://www.youtube.com/watch?v=9QhsaU03_SI,49.9451424343,60.492563818,3463ed0d8_1,utterance_6.mp4,0.366508572986,0.343911273412,4
https://www.youtube.com/watch?v=9QhsaU03_SI,60.259900111,70.9624306326,3463ed0d8_1,utterance_7.mp4,0.311114690671,0.439038352112,4
https://www.youtube.com/watch?v=9QhsaU03_SI,70.0317758047,79.8812060673,3463ed0d8_1,utterance_8.mp4,0.38622767658,0.306023428324,4
https://www.youtube.com/watch?v=9QhsaU03_SI,79.2607695154,89.73063633,3463ed0d8_1,utterance_9.mp4,0.332990528678,0.387918441586,1
https://www.youtube.com/watch?v=9QhsaU03_SI,89.575527192,99.6576211617,3463ed0d8_1,utterance_10.mp4,0.329441563216,0.449189646836,3
https://www.youtube.com/watch?v=9QhsaU03_SI,99.3474028857,109.8172697,3463ed0d8_1,utterance_11.mp4,0.294901934529,0.380211278617,3
https://www.youtube.com/watch?v=9QhsaU03_SI,109.119278579,119.666699963,3463ed0d8_1,utterance_12.mp4,0.369761353133,0.377209498436,4
https://www.youtube.com/watch?v=9QhsaU03_SI,119.434036256,129.748793933,3463ed0d8_1,utterance_13.mp4,0.301323409508,0.475980676742,4
https://www.youtube.com/watch?v=9QhsaU03_SI,129.20591195,139.908442471,3463ed0d8_1,utterance_14.mp4,0.322599302994,0.382218115294,4
https://www.youtube.com/watch?v=9QhsaU03_SI,139.520669626,149.990536441,3463ed0d8_1,utterance_15.mp4,0.277255102336,0.292476117876,4
https://www.youtube.com/watch?v=9QhsaU03_SI,149.29254532,159.995075842,3463ed0d8_1,utterance_16.mp4,0.336057847991,0.379708482808,4
https://www.youtube.com/watch?v=9QhsaU03_SI,159.607302997,170.309833518,3463ed0d8_1,utterance_17.mp4,0.7421502931,0.709523095853,4
https://www.youtube.com/watch?v=9QhsaU03_SI,169.922060673,180.702145764,3463ed0d8_1,utterance_18.mp4,0.430224234949,0.444159842889,3
https://www.youtube.com/watch?v=9QhsaU03_SI,179.693936367,190.163803182,3463ed0d8_1,utterance_19.mp4,0.317446886688,0.417280836836,4
https://www.youtube.com/watch?v=9QhsaU03_SI,190.008694044,200.556115427,3463ed0d8_1,utterance_20.mp4,0.780106497566,0.733055991178,4
https://www.youtube.com/watch?v=9QhsaU03_SI,199.780569737,206.372708102,3463ed0d8_1,utterance_21.mp4,0.390866928015,0.723402995199,4
https://www.youtube.com/watch?v=9QhsaU03_SI,206.295153533,209.242227155,3463ed0d8_1,utterance_22.mp4,0.386108344114,0.489395539374,4
https://www.youtube.com/watch?v=RGgvftdwmcY,0.23350622406639,3.33580320094843,4091ec374_1,utterance_1.mp4,0.345910636497,-0.23560893388,0
https://www.youtube.com/watch?v=RGgvftdwmcY,4.20311203319502,10.7079282750445,4091ec374_1,utterance_2.mp4,0.465679044596,-0.147094916282,0
https://www.youtube.com/watch?v=RGgvftdwmcY,11.2082987551867,16.945880260818,4091ec374_1,utterance_3.mp4,0.332091253144,-0.0577109349318,0
https://www.youtube.com/watch?v=RGgvftdwmcY,17.2794605809129,22.0163011262596,4091ec374_1,utterance_4.mp4,0.427780995105,-0.229164219094,0
https://www.youtube.com/watch?v=RGgvftdwmcY,22.8836099585062,28.6211914641375,4091ec374_1,utterance_5.mp4,0.399328508668,-0.0151860306556,1
https://www.youtube.com/watch?v=RGgvftdwmcY,29.4217842323651,35.5596621221103,4091ec374_1,utterance_6.mp4,0.445223411407,-0.0993180643147,0
https://www.youtube.com/watch?v=RGgvftdwmcY,36.1934647302905,40.5967249555424,4091ec374_1,utterance_7.mp4,0.341639396587,0.267079103918,3
https://www.youtube.com/watch?v=RGgvftdwmcY,42.2646265560166,44.1326763485477,4091ec374_1,utterance_8.mp4,0.33597986238,-0.108016215495,5
https://www.youtube.com/watch?v=RGgvftdwmcY,45.3002074688797,50.5040604623592,4091ec374_1,utterance_9.mp4,0.450043424641,-0.241839733419,2
https://www.youtube.com/watch?v=RGgvftdwmcY,51.1378630705394,52.9391967990516,4091ec374_1,utterance_10.mp4,0.417407174806,0.0254427664308,4
https://www.youtube.com/watch?v=RGgvftdwmcY,54.1734439834025,57.6426793123889,4091ec374_1,utterance_11.mp4,0.330931403997,-0.00369116588374,4
https://www.youtube.com/watch?v=RGgvftdwmcY,59.0770746887967,68.2838915234143,4091ec374_1,utterance_12.mp4,0.359018880509,-0.210757505511,5
https://www.youtube.com/watch?v=RGgvftdwmcY,68.6508298755187,74.9221398933017,4091ec374_1,utterance_13.mp4,0.506876652111,-0.246048140941,0
https://www.youtube.com/watch?v=RGgvftdwmcY,76.3565352697095,80.9265856550089,4091ec374_1,utterance_14.mp4,0.394049088264,0.0647008522906,4
https://www.youtube.com/watch?v=RGgvftdwmcY,82.6612033195021,84.996265560166,4091ec374_1,utterance_15.mp4,0.462142228398,0.105448563378,4
https://www.youtube.com/watch?v=RGgvftdwmcY,86.1637966804979,89.6330320094843,4091ec374_1,utterance_16.mp4,0.454214601033,0.0613944676247,0
https://www.youtube.com/watch?v=RGgvftdwmcY,90.8339211618257,97.4388114997036,4091ec374_1,utterance_17.mp4,0.3633530528,-0.0140887981523,5
https://www.youtube.com/watch?v=RGgvftdwmcY,109.747925311203,111.549259039715,4091ec374_1,utterance_20.mp4,0.530401511183,-0.0567027377303,1
https://www.youtube.com/watch?v=Wb_QY1xfbRw,0.233302651764,10.7319219812,7241c40a2_1,utterance_1.mp4,0.585785546833,0.4000946628,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,10.2653166776,16.5978172255,7241c40a2_1,utterance_2.mp4,0.204786381036,0.0855601053938,4
https://www.youtube.com/watch?v=Wb_QY1xfbRw,16.5644882753,26.8631339031,7241c40a2_1,utterance_3.mp4,0.394207784665,0.257480048521,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,26.3631996494,32.9623317993,7241c40a2_1,utterance_4.mp4,0.500260645737,0.55855096122,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,35.6953057199,46.027280298,7241c40a2_1,utterance_5.mp4,0.280812812542,-0.0264502918895,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,45.494017094,55.8593206224,7241c40a2_1,utterance_6.mp4,0.328480052612,-0.296609949114,4
https://www.youtube.com/watch?v=Wb_QY1xfbRw,55.2927284681,65.8246767478,7241c40a2_1,utterance_7.mp4,0.315684811878,-0.315044289137,4
https://www.youtube.com/watch?v=Wb_QY1xfbRw,65.324742494,75.4567433706,7241c40a2_1,utterance_8.mp4,0.115189246019,-0.269329540297,5
https://www.youtube.com/watch?v=Wb_QY1xfbRw,75.1234538681,85.6220731975,7241c40a2_1,utterance_9.mp4,0.0931438338407,-0.271458611987,5
https://www.youtube.com/watch?v=Wb_QY1xfbRw,85.1554678939,94.5209029147,7241c40a2_1,utterance_10.mp4,0.0947688386756,-0.280078810044,4
https://www.youtube.com/watch?v=Wb_QY1xfbRw,94.7208766163,105.286153846,7241c40a2_1,utterance_11.mp4,0.0764006992554,-0.234450675136,5
https://www.youtube.com/watch?v=Wb_QY1xfbRw,104.752890642,115.218181021,7241c40a2_1,utterance_12.mp4,0.0923042213756,-0.104407975852,5
https://www.youtube.com/watch?v=Wb_QY1xfbRw,114.551602016,125.083550296,7241c40a2_1,utterance_13.mp4,0.126285669965,-0.194928617134,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,132.982511506,143.381143984,7241c40a2_1,utterance_15.mp4,0.154161648517,-0.337299791612,5
https://www.youtube.com/watch?v=MF0myXe2nUw,0.233540740740741,5.6717037037037,9152c3951_1,utterance_1.mp4,0.661413076464,0.730169524306,3
https://www.youtube.com/watch?v=MF0myXe2nUw,6.53914074074074,11.3767703703704,9152c3951_1,utterance_2.mp4,0.3846461426,-0.0349730729387,0
https://www.youtube.com/watch?v=MF0myXe2nUw,13.3118222222222,21.1854814814815,9152c3951_1,utterance_3.mp4,0.249329687933,0.401502771188,1
https://www.youtube.com/watch?v=MF0myXe2nUw,21.9528296296296,26.8238222222222,9152c3951_1,utterance_4.mp4,0.280496403051,-0.00893332508844,1
https://www.youtube.com/watch?v=MF0myXe2nUw,27.3242666666667,32.4288,9152c3951_1,utterance_5.mp4,0.185980461493,-0.0695448392899,4
https://www.youtube.com/watch?v=MF0myXe2nUw,33.3963259259259,39.1347555555556,9152c3951_1,utterance_6.mp4,0.520178627892,0.1937304537,3
https://www.youtube.com/watch?v=MF0myXe2nUw,39.4683851851852,47.8758518518519,9152c3951_1,utterance_7.mp4,0.285954621009,0.0343430338861,4
https://www.youtube.com/watch?v=MF0myXe2nUw,53.0137481481482,54.6485333333333,9152c3951_1,utterance_9.mp4,0.212860341397,0.0700654367182,4
https://www.youtube.com/watch?v=MF0myXe2nUw,55.5826962962963,63.9568,9152c3951_1,utterance_10.mp4,0.253746944522,-0.0458010085326,0
https://www.youtube.com/watch?v=MF0myXe2nUw,64.6907851851852,75.2001185185185,9152c3951_1,utterance_11.mp4,0.175954648368,0.0324288993682,0
https://www.youtube.com/watch?v=MF0myXe2nUw,74.733037037037,81.1720888888889,9152c3951_1,utterance_12.mp4,0.486513818414,0.31313295392,3
https://www.youtube.com/watch?v=MF0myXe2nUw,82.6734222222222,87.410962962963,9152c3951_1,utterance_13.mp4,0.308501990881,0.310089718384,0
https://www.youtube.com/watch?v=MF0myXe2nUw,88.2784,96.5190518518519,9152c3951_1,utterance_14.mp4,0.241121364949,-0.0804275027663,0
https://www.youtube.com/watch?v=MF0myXe2nUw,97.3864888888889,108.262814814815,9152c3951_1,utterance_15.mp4,0.740567489833,0.506390229267,3
https://www.youtube.com/watch?v=MF0myXe2nUw,107.895822222222,112.499911111111,9152c3951_1,utterance_16.mp4,0.783255630421,0.539643409403,3
https://www.youtube.com/watch?v=MF0myXe2nUw,113.267259259259,118.071525925926,9152c3951_1,utterance_17.mp4,0.454797525015,0.351470718122,4
https://www.youtube.com/watch?v=MF0myXe2nUw,124.477214814815,133.685392592593,9152c3951_1,utterance_19.mp4,0.604782593496,0.584441474164,3
https://www.youtube.com/watch?v=50oHEyg2Dto,34.428947368421,38.6275994865212,9354b482f_1,utterance_7.mp4,0.631741593019,-0.160815540827,3
https://www.youtube.com/watch?v=50oHEyg2Dto,40.0271501925546,45.1455070603338,9354b482f_1,utterance_8.mp4,0.461081496811,0.262128647687,6
https://www.youtube.com/watch?v=50oHEyg2Dto,45.6253530166881,53.5827984595635,9354b482f_1,utterance_9.mp4,0.445911544915,0.214625608492,1
https://www.youtube.com/watch?v=fp6wE0YCr9c,0.233503003477711,6.70487195700285,39373c7f9_1,utterance_1.mp4,0.198878282216,0.378884727574,4
https://www.youtube.com/watch?v=fp6wE0YCr9c,7.47209611128675,16.6120708188429,39373c7f9_1,utterance_2.mp4,0.376468827752,0.0733388457263,0
https://www.youtube.com/watch?v=fp6wE0YCr9c,17.746228264306,20.0145431552324,39373c7f9_1,utterance_3.mp4,0.159152431073,0.123881096011,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,21.015270312994,25.8854758141005,39373c7f9_1,utterance_4.mp4,0.262109363673,0.0700502791905,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,28.9543724312362,39.0950742965539,39373c7f9_1,utterance_5.mp4,0.380952340145,0.074374314406,4
https://www.youtube.com/watch?v=fp6wE0YCr9c,39.4620075877332,47.36775213405,39373c7f9_1,utterance_6.mp4,0.454465672255,0.0579453055938,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,47.8681157129308,52.971824217515,39373c7f9_1,utterance_7.mp4,0.480170668195,0.394709979961,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,53.2386847929181,62.2785867846981,39373c7f9_1,utterance_8.mp4,0.303847888523,0.610614311647,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,62.5788049320266,68.649883022447,39373c7f9_1,utterance_9.mp4,0.185254048246,0.611580788773,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,68.8833860259248,73.553446095479,39373c7f9_1,utterance_10.mp4,0.334567006017,0.566925751921,4
https://www.youtube.com/watch?v=fp6wE0YCr9c,80.792039203288,87.2967657287385,39373c7f9_1,utterance_12.mp4,0.340052800209,0.500051820448,0
https://www.youtube.com/watch?v=fp6wE0YCr9c,88.0306323110971,94.6020739803983,39373c7f9_1,utterance_13.mp4,0.445117235714,0.526211638939,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,94.8022194119507,104.942921277268,39373c7f9_1,utterance_14.mp4,0.837327559898,0.789208566668,3
https://www.youtube.com/watch?v=M7kj6cEqJpw,0.875644418872267,10.8830092059839,0741917c2_1,utterance_1.mp4,0.566650057789,0.304956424196,4
https://www.youtube.com/watch?v=M7kj6cEqJpw,11.091495972382,21.7660184119678,0741917c2_1,utterance_2.mp4,0.528448012603,0.277557828468,4
https://www.youtube.com/watch?v=M7kj6cEqJpw,21.3073475258918,31.5648964326812,0741917c2_1,utterance_3.mp4,0.412142714823,0.265722246206,4
https://www.youtube.com/watch?v=M7kj6cEqJpw,30.9394361334868,36.7770655926352,0741917c2_1,utterance_4.mp4,0.390888552448,0.205316911708,4
https://www.youtube.com/watch?v=M7kj6cEqJpw,36.7770655926352,43.6154315304948,0741917c2_1,utterance_5.mp4,0.381924048056,0.563170517562,4
https://www.youtube.com/watch?v=M7kj6cEqJpw,43.7822209436134,54.1648619102417,0741917c2_1,utterance_6.mp4,0.493277975803,0.792222718298,4
https://www.youtube.com/watch?v=M7kj6cEqJpw,53.7061910241657,59.7523072497123,0741917c2_1,utterance_7.mp4,0.422346765773,0.591416601546,4
https://www.youtube.com/watch?v=M7kj6cEqJpw,59.8357019562716,70.2600402761795,0741917c2_1,utterance_8.mp4,0.454923115816,0.527136403673,4
https://www.youtube.com/watch?v=M7kj6cEqJpw,69.7596720368239,71.7194476409666,0741917c2_1,utterance_9.mp4,0.173348012865,0.203575927699,4
https://www.youtube.com/watch?v=CXZoV4_x6Gs,4.19914022517912,10.2312384851587,4137641fa_1,utterance_1.mp4,0.90795222297,0.416273636332,3
https://www.youtube.com/watch?v=CXZoV4_x6Gs,19.5959877175026,22.828659160696,4137641fa_1,utterance_3.mp4,0.322346959894,0.126117166593,3
https://www.youtube.com/watch?v=CXZoV4_x6Gs,24.0284135107472,30.4271033776868,4137641fa_1,utterance_4.mp4,0.529807120183,0.14583145365,3
https://www.youtube.com/watch?v=CXZoV4_x6Gs,35.6926919140225,44.4908904810645,4137641fa_1,utterance_6.mp4,0.920471791645,0.527352341552,3
https://www.youtube.com/watch?v=CXZoV4_x6Gs,45.9572569089048,51.0562128966223,4137641fa_1,utterance_7.mp4,0.412278013863,0.087380893403,4
https://www.youtube.com/watch?v=CXZoV4_x6Gs,51.3228249744115,58.754636642784,4137641fa_1,utterance_8.mp4,0.283326924143,0.0792042727704,3
https://www.youtube.com/watch?v=CXZoV4_x6Gs,58.7879631525077,63.8869191402252,4137641fa_1,utterance_9.mp4,0.38177189991,-0.135967419547,5
https://www.youtube.com/watch?v=CXZoV4_x6Gs,64.1535312180143,68.1860388945752,4137641fa_1,utterance_10.mp4,0.285472291379,-0.250164471945,5
https://www.youtube.com/watch?v=CXZoV4_x6Gs,71.1520982599795,81.9498874104401,4137641fa_1,utterance_11.mp4,0.725805284222,-0.0985673587275,3
https://www.youtube.com/watch?v=CXZoV4_x6Gs,87.015516888434,94.314022517912,4137641fa_1,utterance_13.mp4,0.321846272029,-0.170624460686,3
https://www.youtube.com/watch?v=CXZoV4_x6Gs,94.2473694984647,104.678567041965,4137641fa_1,utterance_14.mp4,0.497979988223,-0.274109016791,5
https://www.youtube.com/watch?v=CXZoV4_x6Gs,104.278648925281,110.977277379734,4137641fa_1,utterance_15.mp4,0.445948638799,0.0779836890421,0
https://www.youtube.com/watch?v=CXZoV4_x6Gs,111.043930399181,119.275578300921,4137641fa_1,utterance_16.mp4,0.531294719258,-0.234326692262,0
https://www.youtube.com/watch?v=CXZoV4_x6Gs,120.142067553736,125.974206755374,4137641fa_1,utterance_17.mp4,0.83290555403,0.356657069475,3
https://www.youtube.com/watch?v=a6W5xNPt5t4,0,10.585082095387,04899849f_1,utterance_1.mp4,0.53726214745,-0.148039111232,0
https://www.youtube.com/watch?v=a6W5xNPt5t4,10.1582642689601,20.2738467552776,04899849f_1,utterance_2.mp4,0.517359630229,0.0171254128626,3
https://www.youtube.com/watch?v=a6W5xNPt5t4,19.7189835809226,30.3467474589523,04899849f_1,utterance_3.mp4,0.390619628557,-0.00614762815057,4
https://www.youtube.com/watch?v=a6W5xNPt5t4,29.8772478498827,40.5050117279124,04899849f_1,utterance_4.mp4,0.645238899831,-0.248040992567,0
https://www.youtube.com/watch?v=a6W5xNPt5t4,40.0355121188429,50.6205942142299,04899849f_1,utterance_5.mp4,0.769350863514,-0.350964035383,0
https://www.youtube.com/watch?v=a6W5xNPt5t4,49.8950039093042,54.2912275215012,04899849f_1,utterance_6.mp4,0.627905172644,-0.361025007815,0
https://www.youtube.com/watch?v=1v6f9b2KMRA,0.583752171395483,5.79582513028373,a288edb53_1,utterance_1.mp4,0.219501525131,0.504784767758,3
https://www.youtube.com/watch?v=1v6f9b2KMRA,5.83752171395484,13.1761204400695,a288edb53_1,utterance_2.mp4,0.265647614367,-0.184543339384,4
https://www.youtube.com/watch?v=1v6f9b2KMRA,13.4262999420961,23.5168731905038,a288edb53_1,utterance_3.mp4,0.464686124113,0.408381960963,3
https://www.youtube.com/watch?v=1v6f9b2KMRA,22.7663346844239,32.7735147654893,a288edb53_1,utterance_4.mp4,0.268047544131,0.539602675641,3
https://www.youtube.com/watch?v=1v6f9b2KMRA,32.3982455124493,42.7806948465547,a288edb53_1,utterance_5.mp4,0.254261093396,0.467468653979,4
https://www.youtube.com/watch?v=1v6f9b2KMRA,42.3220324261726,46.4082976259409,a288edb53_1,utterance_6.mp4,0.129693666554,0.547156781427,3
https://www.youtube.com/watch?v=1v6f9b2KMRA,46.7001737116387,57.2911059640996,a288edb53_1,utterance_7.mp4,0.493938550857,0.561630949802,4
https://www.youtube.com/watch?v=1v6f9b2KMRA,56.9158367110597,67.5901621308628,a288edb53_1,utterance_8.mp4,0.470729539179,0.456471845667,3
https://www.youtube.com/watch?v=1v6f9b2KMRA,67.1314997104806,70.425529820498,a288edb53_1,utterance_9.mp4,0.160053492754,0.555848033362,3
https://www.youtube.com/watch?v=Ep4H-M7xGLg,0,10.230770194114,b7665abe2_1,utterance_1.mp4,0.14714527876,0.150011470942,2
https://www.youtube.com/watch?v=Ep4H-M7xGLg,10.0308202880401,20.4282154038823,b7665abe2_1,utterance_2.mp4,0.488513860237,0.157788237631,2
