rootfolder,video,utterance,arousal,valence,fold
speaker_5,e7afe2353_1,utterance_10.mp4,0.5083780689,-0.1658854027,2
speaker_5,e7afe2353_1,utterance_11.mp4,0.5635301197,0.1271766291,2
speaker_5,e7afe2353_1,utterance_12.mp4,0.6006162909,-0.2288237981,2
speaker_5,e7afe2353_1,utterance_13.mp4,0.5250166624,0.1504865743,2
speaker_6,04899849f_1,utterance_1.mp4,0.5372621475,-0.1480391112,2
speaker_6,04899849f_1,utterance_2.mp4,0.5173596302,0.0171254129,2
speaker_6,04899849f_1,utterance_3.mp4,0.3906196286,-0.0061476282,2
speaker_6,04899849f_1,utterance_4.mp4,0.6452388998,-0.2480409926,2
speaker_6,04899849f_1,utterance_5.mp4,0.7693508635,-0.3509640354,2
speaker_6,04899849f_1,utterance_6.mp4,0.6279051726,-0.3610250078,2
speaker_6,0741917c2_1,utterance_1.mp4,0.5666500578,0.3049564242,2
speaker_6,0741917c2_1,utterance_2.mp4,0.5284480126,0.2775578285,2
speaker_6,0741917c2_1,utterance_3.mp4,0.4121427148,0.2657222462,2
speaker_6,0741917c2_1,utterance_4.mp4,0.3908885524,0.2053169117,2
speaker_6,0741917c2_1,utterance_5.mp4,0.3819240481,0.5631705176,2
speaker_6,0741917c2_1,utterance_6.mp4,0.4932779758,0.7922227183,2
speaker_6,0741917c2_1,utterance_7.mp4,0.4223467658,0.5914166015,2
speaker_6,0741917c2_1,utterance_8.mp4,0.4549231158,0.5271364037,2
speaker_6,0741917c2_1,utterance_9.mp4,0.1733480129,0.2035759277,2
speaker_6,10bd5f047_1,utterance_1.mp4,0.1045125566,0.0855034573,2
speaker_6,10bd5f047_1,utterance_2.mp4,0.0946056402,0.474386123,2
speaker_6,10bd5f047_1,utterance_3.mp4,0.1259054878,0.4863618626,2
speaker_6,10bd5f047_1,utterance_4.mp4,0.1693756508,0.4997833148,2
speaker_6,10bd5f047_1,utterance_5.mp4,0.3453503741,0.3074555881,2
speaker_6,10bd5f047_1,utterance_6.mp4,0.2314878763,0.1923137907,2
speaker_6,3974e282c_1,utterance_1.mp4,0.2918650018,0.1712729662,2
speaker_6,3974e282c_1,utterance_2.mp4,0.385181549,0.0447571276,2
speaker_6,3974e282c_1,utterance_3.mp4,0.5636857104,0.4167699359,2
speaker_6,3974e282c_1,utterance_4.mp4,0.6100838978,0.462880047,2
speaker_6,3974e282c_1,utterance_5.mp4,0.5090918509,-0.0401855577,2
speaker_6,3974e282c_1,utterance_6.mp4,0.4184762617,0.2090766982,2
speaker_6,3974e282c_1,utterance_7.mp4,0.5440025458,0.2102615276,2
speaker_6,3974e282c_1,utterance_8.mp4,0.7409106575,-0.0088155087,2
speaker_6,3974e282c_1,utterance_9.mp4,0.5293135859,0.1032092405,2
speaker_6,3974e282c_1,utterance_10.mp4,0.5284143647,0.0753947328,2
speaker_6,6a465b489_1,utterance_2.mp4,0.7473768131,-0.4101421724,2
speaker_6,6a465b489_1,utterance_3.mp4,0.3484168772,-0.8034846401,2
speaker_6,6a465b489_1,utterance_4.mp4,0.3322446796,-0.5893096545,2
speaker_6,6a465b489_1,utterance_5.mp4,0.3379924161,-0.6185275448,2
speaker_6,6a465b489_1,utterance_6.mp4,0.3264843029,-0.315401891,2
speaker_6,6a465b489_1,utterance_7.mp4,0.2316215114,-0.0482438875,2
speaker_6,6a465b489_1,utterance_8.mp4,0.3871852176,0.6949487585,2
speaker_6,6a465b489_1,utterance_9.mp4,0.5209964932,0.8436214323,2
speaker_6,6a465b489_1,utterance_10.mp4,0.4264166015,0.8757326989,2
speaker_6,71091df7b_5,utterance_64.mp4,0.3795444978,0.747597317,2
speaker_6,71091df7b_5,utterance_65.mp4,0.2690779705,0.5033628093,2
speaker_6,71091df7b_5,utterance_66.mp4,0.2140867744,0.7604081929,2
speaker_6,71091df7b_5,utterance_68.mp4,0.4460288149,0.8541031202,2
speaker_6,71091df7b_6,utterance_78.mp4,0.5441473671,0.1237198036,2
speaker_6,71091df7b_6,utterance_79.mp4,0.5265754039,0.0701954179,2
speaker_6,71091df7b_6,utterance_80.mp4,0.4619588695,0.2104928508,2
speaker_6,71091df7b_6,utterance_81.mp4,0.4183672601,0.4531386849,2
speaker_6,71091df7b_6,utterance_82.mp4,0.6734017584,0.0296422197,2
speaker_6,71091df7b_6,utterance_83.mp4,0.6688126321,-0.0013295043,2
speaker_6,a288edb53_1,utterance_1.mp4,0.2195015251,0.5047847678,2
speaker_6,a288edb53_1,utterance_2.mp4,0.2656476144,-0.1845433394,2
speaker_6,a288edb53_1,utterance_3.mp4,0.4646861241,0.408381961,2
speaker_6,a288edb53_1,utterance_4.mp4,0.2680475441,0.5396026756,2
speaker_6,a288edb53_1,utterance_5.mp4,0.2542610934,0.467468654,2
speaker_6,a288edb53_1,utterance_6.mp4,0.1296936666,0.5471567814,2
speaker_6,a288edb53_1,utterance_7.mp4,0.4939385509,0.5616309498,2
speaker_6,a288edb53_1,utterance_8.mp4,0.4707295392,0.4564718457,2
speaker_6,a288edb53_1,utterance_9.mp4,0.1600534928,0.5558480334,2
speaker_6,ca12c2f4a_1,utterance_1.mp4,0.5995697722,0.0205482858,2
speaker_6,ca12c2f4a_1,utterance_2.mp4,0.6031391217,-0.1670308349,2
speaker_6,ca12c2f4a_1,utterance_3.mp4,0.5770193823,0.4111539036,2
speaker_6,ca12c2f4a_1,utterance_4.mp4,0.5587925232,0.4112512621,2
speaker_6,ca12c2f4a_1,utterance_5.mp4,0.6069195301,0.3604962423,2
speaker_6,ca12c2f4a_1,utterance_6.mp4,0.4941145469,0.5188280647,2
speaker_6,ca12c2f4a_1,utterance_7.mp4,0.6544441404,0.46508577,2
speaker_6,ca12c2f4a_1,utterance_8.mp4,0.4990661312,0.4093161519,2
speaker_6,da16f0f8f_1,utterance_1.mp4,0.6183162998,0.1112763436,2
speaker_6,da16f0f8f_1,utterance_2.mp4,0.623410741,0.1985107191,2
speaker_6,da16f0f8f_1,utterance_3.mp4,0.4939657831,0.009033521,2
speaker_6,da16f0f8f_1,utterance_4.mp4,0.4889146222,0.1266886557,2
speaker_6,da16f0f8f_1,utterance_5.mp4,0.4410327949,0.0141371455,2
speaker_6,da16f0f8f_1,utterance_6.mp4,0.3953811195,0.1407459186,2
speaker_6,da16f0f8f_1,utterance_7.mp4,0.4396838016,0.1407383107,2
speaker_6,da16f0f8f_1,utterance_8.mp4,0.3948927679,0.1943206624,2
speaker_6,dce7e5d5f_15,utterance_197.mp4,0.2729720611,0.4156329429,2
speaker_6,dce7e5d5f_15,utterance_198.mp4,0.2887147656,0.2984713422,2
speaker_6,dce7e5d5f_15,utterance_199.mp4,0.280094178,0.4558837586,2
speaker_6,dce7e5d5f_15,utterance_200.mp4,0.3280495888,0.3678182145,2
speaker_6,dce7e5d5f_15,utterance_201.mp4,0.2849733951,0.4598632757,2
speaker_6,dce7e5d5f_15,utterance_202.mp4,0.4130750287,0.5133552485,2
speaker_6,dce7e5d5f_15,utterance_203.mp4,0.3441293566,0.415791175,2
speaker_6,dce7e5d5f_17,utterance_213.mp4,0.9205844535,0.8115957644,2
speaker_6,dce7e5d5f_17,utterance_214.mp4,0.6984821068,0.7281616542,2
speaker_6,dce7e5d5f_17,utterance_215.mp4,0.9485362682,0.5937343438,2
speaker_6,dce7e5d5f_17,utterance_216.mp4,0.7100073783,0.612486188,2
speaker_6,e514236d0_1,utterance_1.mp4,0.6066266564,0.6012729785,2
speaker_6,e514236d0_1,utterance_2.mp4,0.3919007825,0.2157769895,2
speaker_6,e514236d0_1,utterance_3.mp4,0.5704274773,0.2797016463,2
speaker_6,e514236d0_1,utterance_4.mp4,0.604844434,0.54310531,2
speaker_6,e514236d0_1,utterance_5.mp4,0.5493714698,0.5284694721,2
speaker_6,e514236d0_1,utterance_6.mp4,0.3989385165,0.4897793068,2
speaker_6,e514236d0_1,utterance_7.mp4,0.438406663,0.1391786626,2
speaker_6,e514236d0_1,utterance_8.mp4,0.3886309417,0.0412054404,2
speaker_6,e514236d0_1,utterance_9.mp4,0.3409654764,0.4015756721,2
speaker_6,e514236d0_1,utterance_10.mp4,0.4215029088,0.2161054149,2
speaker_6,e514236d0_1,utterance_11.mp4,0.4227151174,0.3295518587,2
speaker_6,e60748aab_1,utterance_1.mp4,0.1196968755,0.8783075024,2
speaker_6,e60748aab_1,utterance_2.mp4,0.1996753257,0.2812304411,2
speaker_6,e60748aab_1,utterance_3.mp4,0.2975423299,0.1081449214,2
speaker_6,e60748aab_1,utterance_4.mp4,0.3028724011,0.4484158495,2
speaker_6,e60748aab_1,utterance_5.mp4,0.3163657997,0.623745448,2
speaker_6,e60748aab_1,utterance_6.mp4,0.2288154428,0.406956374,2
speaker_6,e60748aab_1,utterance_7.mp4,0.1949947477,0.5114030025,2
speaker_6,eefdeb291_1,utterance_1.mp4,0.4862666029,0.471318788,2
speaker_6,eefdeb291_1,utterance_3.mp4,0.7368527994,-0.0241172691,2
speaker_6,eefdeb291_1,utterance_4.mp4,0.2988728662,0.1767382425,2
speaker_6,eefdeb291_1,utterance_5.mp4,0.2681231811,0.2904375388,2
speaker_6,eefdeb291_1,utterance_6.mp4,0.2009898362,0.1152461428,2
speaker_6,eefdeb291_1,utterance_7.mp4,0.2599961343,0.2694732134,2
speaker_6,eefdeb291_1,utterance_8.mp4,0.5793408331,-0.1154531535,2
speaker_6,eefdeb291_1,utterance_9.mp4,0.4780804413,-0.4359862975,2
speaker_6,eefdeb291_1,utterance_10.mp4,0.3574426877,-0.4515041348,2
speaker_7,0e4ee0fb1_1,utterance_3.mp4,0.4944079919,0.1596393846,3
speaker_7,0e4ee0fb1_1,utterance_4.mp4,0.523004157,0.1227769794,3
speaker_7,0e4ee0fb1_1,utterance_5.mp4,0.1831362825,-0.3628018884,3
speaker_7,0e4ee0fb1_1,utterance_6.mp4,0.1940000632,-0.4501692457,3
speaker_7,1b4e6e04c_1,utterance_1.mp4,0.011237423,-0.1315059804,3
speaker_7,1b4e6e04c_1,utterance_2.mp4,0.0498735669,-0.4855954347,3
speaker_7,1b4e6e04c_1,utterance_3.mp4,0.2193846037,0.0477655338,3
speaker_7,1b4e6e04c_1,utterance_4.mp4,0.2924285162,0.046815247,3
speaker_7,1b4e6e04c_1,utterance_5.mp4,0.0075509711,-0.4223740386,3
speaker_7,1b4e6e04c_1,utterance_6.mp4,0.0178477498,-0.2927218949,3
speaker_7,1b4e6e04c_1,utterance_7.mp4,0.0267716247,-0.3165569337,3
speaker_7,c85348358_1,utterance_1.mp4,0.3297041658,-0.1390407263,3
speaker_7,c85348358_1,utterance_2.mp4,0.515775349,0.3731110508,3
speaker_7,c85348358_1,utterance_3.mp4,0.4098862289,0.5955038072,3
speaker_7,c85348358_1,utterance_4.mp4,0.3649302178,0.3632011527,3
speaker_7,c85348358_1,utterance_5.mp4,0.437433419,0.2985141661,3
speaker_7,c85348358_1,utterance_6.mp4,0.4272754331,0.3683359545,3
speaker_7,c85348358_1,utterance_7.mp4,0.314287619,0.3461120199,3
speaker_7,c85348358_1,utterance_8.mp4,0.4001035289,0.2708777674,3
speaker_7,c85348358_1,utterance_9.mp4,0.3942550054,0.3621515323,3
speaker_7,c85348358_1,utterance_10.mp4,0.3370103844,0.3063789321,3
speaker_8,0e02ee3c5_2,utterance_11.mp4,0.163272643,0.2357376779,3
speaker_8,0e02ee3c5_2,utterance_12.mp4,0.5163437954,0.059742891,3
speaker_8,0e02ee3c5_2,utterance_15.mp4,0.5598066988,0.2987728135,3
speaker_8,0e02ee3c5_2,utterance_16.mp4,0.6834245953,0.5895599674,3
speaker_8,0e02ee3c5_2,utterance_17.mp4,0.6487433568,0.5292719997,3
speaker_8,0e02ee3c5_3,utterance_19.mp4,0.704201401,0.6078979188,3
speaker_8,0e02ee3c5_3,utterance_20.mp4,0.160300469,0.6497734615,3
speaker_8,0e02ee3c5_3,utterance_21.mp4,0.9017563596,0.6989738399,3
speaker_8,0e02ee3c5_3,utterance_22.mp4,0.1644107374,0.7110846047,3
speaker_8,0e02ee3c5_3,utterance_24.mp4,0.1506002355,0.7627691197,3
speaker_8,0e02ee3c5_4,utterance_29.mp4,0.7251607502,0.4139737243,3
speaker_8,0e02ee3c5_4,utterance_30.mp4,0.7580000202,0.5207779846,3
speaker_8,0e02ee3c5_4,utterance_31.mp4,0.8449153087,0.5895403925,3
speaker_8,0e02ee3c5_4,utterance_32.mp4,0.7968225464,0.4780650416,3
speaker_8,1add840e2_1,utterance_1.mp4,0.5140113616,0.6978673082,3
speaker_8,1add840e2_1,utterance_2.mp4,0.3237791472,0.1984496724,3
speaker_8,1add840e2_1,utterance_3.mp4,0.3048024776,0.2596919406,3
speaker_8,1add840e2_1,utterance_4.mp4,0.3742445927,0.2667805054,3
speaker_8,243cff084,utterance_1.mp4,0.5744919253,0.7400985544,3
speaker_8,243cff084,utterance_2.mp4,0.3491242349,0.3599152895,3
speaker_8,243cff084,utterance_3.mp4,0.8665227899,-0.3748999897,3
speaker_8,243cff084,utterance_4.mp4,0.1329009597,-0.0548417936,3
speaker_8,243cff084,utterance_5.mp4,0.236562605,-0.3853990568,3
speaker_8,243cff084,utterance_6.mp4,0.5535660782,0.0041323729,3
speaker_8,243cff084,utterance_7.mp4,0.3901510221,0.1590996974,3
speaker_8,243cff084,utterance_8.mp4,0.3635636549,-0.2341351678,3
speaker_8,243cff084,utterance_9.mp4,0.4776843049,0.0686490474,3
speaker_8,243cff084,utterance_10.mp4,0.1325997908,-0.0431417686,3
speaker_8,243cff084,utterance_11.mp4,0.3369513755,-0.0113962287,3
speaker_8,243cff084,utterance_12.mp4,0.1625015619,-0.14073103,3
speaker_8,243cff084,utterance_13.mp4,0.4489329126,-0.0731365594,3
speaker_8,243cff084,utterance_14.mp4,0.4810202131,0.1667854887,3
speaker_8,243cff084,utterance_15.mp4,0.1546145303,0.0116070163,3
speaker_8,243cff084,utterance_16.mp4,0.3633597374,-0.0230889869,3
speaker_8,243cff084,utterance_17.mp4,0.3489652028,-0.0654876127,3
speaker_8,243cff084,utterance_18.mp4,0.1559328975,-0.4235305118,3
speaker_8,243cff084,utterance_19.mp4,0.1722697219,-0.4599616469,3
speaker_8,243cff084,utterance_20.mp4,0.2506522686,-0.2018818657,3
speaker_8,243cff084,utterance_21.mp4,0.2203411709,0.0256956983,3
speaker_8,243cff084,utterance_22.mp4,0.461601912,-0.1196878219,3
speaker_8,243cff084,utterance_23.mp4,0.4786334928,-0.2233125472,3
speaker_8,243cff084,utterance_24.mp4,0.3747031311,-0.15116313,3
speaker_8,243cff084,utterance_25.mp4,0.3384070337,-0.1203979175,3
speaker_8,243cff084,utterance_26.mp4,0.1320459344,-0.1066644783,3
speaker_8,243cff084,utterance_27.mp4,0.2056209775,0.0438936473,3
speaker_8,243cff084,utterance_28.mp4,0.1494134,-0.1426875909,3
speaker_8,243cff084,utterance_29.mp4,0.1656311296,-0.0856681333,3
speaker_8,254dc802d_1,utterance_1.mp4,0.6960539133,0.7276635022,3
speaker_8,254dc802d_1,utterance_3.mp4,0.2844322587,0.3684729377,3
speaker_8,254dc802d_1,utterance_4.mp4,0.6354004312,0.8106992536,3
speaker_8,254dc802d_2,utterance_7.mp4,0.149211859,0.4282465443,3
speaker_8,254dc802d_2,utterance_8.mp4,0.2913609242,0.4426651898,3
speaker_8,254dc802d_2,utterance_10.mp4,0.4409579718,-0.0057879537,3
speaker_8,254dc802d_2,utterance_11.mp4,0.5431231501,-0.3178099917,3
speaker_8,254dc802d_2,utterance_12.mp4,0.297392623,0.4811502788,3
speaker_8,254dc802d_2,utterance_13.mp4,0.4398156375,0.2631688376,3
speaker_8,254dc802d_2,utterance_14.mp4,0.416931689,-0.3559264371,3
speaker_8,254dc802d_2,utterance_15.mp4,0.2921602636,0.4308492738,3
speaker_8,254dc802d_2,utterance_16.mp4,0.1695960482,0.2901178933,3
speaker_8,254dc802d_2,utterance_17.mp4,0.1527060605,-0.170181594,3
speaker_8,254dc802d_2,utterance_18.mp4,0.1872445175,0.0154706954,3
speaker_8,254dc802d_2,utterance_19.mp4,0.3217500344,-0.0277998295,3
speaker_8,254dc802d_2,utterance_20.mp4,0.3798349065,0.1040460119,3
speaker_8,2c4ad740c_1,utterance_1.mp4,0.7115448644,0.349519875,3
speaker_8,2c4ad740c_1,utterance_2.mp4,0.0493360315,0.0473613943,3
speaker_8,2c4ad740c_1,utterance_3.mp4,0.6582800894,0.5191551295,3
speaker_8,2c4ad740c_1,utterance_4.mp4,0.5123382014,0.511565811,3
speaker_8,2c4ad740c_1,utterance_5.mp4,0.4982174179,-0.3455335017,3
speaker_8,2c4ad740c_1,utterance_6.mp4,0.4522733325,-0.25173841,3
speaker_8,2c4ad740c_1,utterance_7.mp4,0.583006253,-0.0573548618,3
speaker_8,2c4ad740c_1,utterance_8.mp4,0.4389717817,0.2184375638,3
speaker_8,2c4ad740c_1,utterance_10.mp4,0.300136103,-0.1857910414,3
speaker_8,2c4ad740c_1,utterance_11.mp4,0.217029812,-0.2402722147,3
speaker_8,2c4ad740c_1,utterance_12.mp4,0.3928222805,-0.0374983257,3
speaker_8,2c4ad740c_1,utterance_13.mp4,0.3093510299,-0.2351093237,3
speaker_8,2c4ad740c_1,utterance_14.mp4,0.6156464042,0.1287109389,3
speaker_8,2c4ad740c_1,utterance_15.mp4,0.4275283651,0.0051729234,3
speaker_8,3a8b0d6ee_1,utterance_1.mp4,0.5461872585,0.6773202563,3
speaker_8,3a8b0d6ee_1,utterance_2.mp4,0.5648295439,0.6054529353,3
speaker_8,3a8b0d6ee_1,utterance_3.mp4,0.6014827536,0.619026286,3
speaker_8,3a8b0d6ee_1,utterance_5.mp4,0.0763813313,-0.2370297944,3
speaker_8,3a8b0d6ee_1,utterance_6.mp4,0.1031303166,-0.273326355,3
speaker_8,3a8b0d6ee_1,utterance_7.mp4,0.1391696793,-0.2814753551,3
speaker_8,3a8b0d6ee_1,utterance_8.mp4,0.1103068481,-0.3415674414,3
speaker_8,3a8b0d6ee_1,utterance_9.mp4,0.0971618838,0.020717132,3
speaker_8,3a8b0d6ee_1,utterance_10.mp4,0.1315328646,-0.1563734756,3
speaker_8,3a8b0d6ee_1,utterance_12.mp4,0.1082559783,-0.127398611,3
speaker_8,3b44c03f7_1,utterance_1.mp4,0.4631896525,0.3560119996,3
speaker_8,3b44c03f7_1,utterance_2.mp4,0.4389548573,0.3543199271,3
speaker_8,3b44c03f7_1,utterance_3.mp4,0.2239249988,0.1394113665,3
speaker_8,3b44c03f7_1,utterance_4.mp4,0.3057497262,0.3214243418,3
speaker_8,3b44c03f7_1,utterance_5.mp4,0.3672293094,-0.3369786274,3
speaker_8,3b44c03f7_1,utterance_6.mp4,0.3887089188,-0.4579693423,3
speaker_8,3b44c03f7_1,utterance_7.mp4,0.3796632632,-0.4199887537,3
speaker_8,3b44c03f7_1,utterance_8.mp4,0.3754287729,-0.4013895412,3
speaker_8,3b44c03f7_1,utterance_9.mp4,0.4759965605,-0.5335113794,3
speaker_8,3b5e96d77_1,utterance_1.mp4,0.3570216255,0.7260665073,3
speaker_8,3b5e96d77_1,utterance_2.mp4,0.2775575947,0.551963482,3
speaker_8,3b5e96d77_1,utterance_3.mp4,0.3257912145,0.5458216824,3
speaker_8,3b5e96d77_1,utterance_4.mp4,0.4009739945,0.6415569283,3
speaker_8,3b5e96d77_1,utterance_5.mp4,0.4483399644,0.430453239,3
speaker_8,3b5e96d77_1,utterance_6.mp4,0.5735344931,-0.3663334669,3
speaker_8,3b5e96d77_1,utterance_7.mp4,0.5507138798,-0.4821230977,3
speaker_8,3b5e96d77_1,utterance_8.mp4,0.5922251592,-0.4880751376,3
speaker_8,3b5e96d77_1,utterance_9.mp4,0.5481880841,-0.4013615575,3
speaker_8,3b5e96d77_1,utterance_10.mp4,0.4536881353,-0.4958433394,3
speaker_8,4432968ab_1,utterance_1.mp4,0.8620955936,0.7533618471,3
speaker_8,4432968ab_1,utterance_2.mp4,0.7059525598,0.5380530006,3
speaker_8,4432968ab_1,utterance_3.mp4,0.7043496626,0.8163894929,3
speaker_8,4432968ab_1,utterance_4.mp4,0.5022873035,0.0676995158,3
speaker_8,4432968ab_1,utterance_5.mp4,0.6060679756,0.4816907319,3
speaker_8,4432968ab_1,utterance_6.mp4,0.5742317774,0.1402688452,3
speaker_8,4432968ab_1,utterance_7.mp4,0.5810408619,0.4771043147,3
speaker_8,4432968ab_1,utterance_8.mp4,0.6526874835,0.3222773542,3
speaker_8,4432968ab_1,utterance_9.mp4,0.3365820457,-0.1880267232,3
speaker_8,4432968ab_1,utterance_10.mp4,0.2690889117,0.0419186913,3
speaker_8,4432968ab_1,utterance_12.mp4,0.5812982254,0.1573444763,3
speaker_8,4432968ab_1,utterance_13.mp4,0.5058190372,0.2522209308,3
speaker_8,4432968ab_1,utterance_14.mp4,0.0217322465,-0.0274803379,3
speaker_8,4432968ab_1,utterance_15.mp4,0.4041359197,0.2569658037,3
speaker_8,4432968ab_1,utterance_16.mp4,0.4615926931,0.2940103278,3
speaker_8,4432968ab_1,utterance_17.mp4,0.011475667,-0.2872798469,3
speaker_8,505f9b3a2_1,utterance_1.mp4,0.5183509164,0.5785063855,3
speaker_8,505f9b3a2_1,utterance_2.mp4,0.6319514273,0.5091560801,3
speaker_8,505f9b3a2_1,utterance_3.mp4,0.5839268553,0.5048857272,3
speaker_8,505f9b3a2_1,utterance_4.mp4,0.645966786,0.4186701639,3
speaker_8,505f9b3a2_1,utterance_5.mp4,0.6799394221,0.6198609902,3
speaker_8,505f9b3a2_1,utterance_6.mp4,0.6440568234,0.507779241,3
speaker_8,505f9b3a2_1,utterance_7.mp4,0.5259332615,0.4830948193,3
speaker_8,505f9b3a2_1,utterance_8.mp4,0.5205581568,0.5174788886,3
speaker_8,505f9b3a2_1,utterance_9.mp4,0.5315012524,0.3871760364,3
speaker_8,505f9b3a2_1,utterance_10.mp4,0.6295746006,0.4003148476,3
speaker_8,50c601f3f_1,utterance_1.mp4,0.5036215283,0.6456428967,3
speaker_8,50c601f3f_1,utterance_2.mp4,0.4251816677,0.6023957937,3
speaker_8,50c601f3f_1,utterance_3.mp4,0.2418999681,0.4676993908,3
speaker_8,50c601f3f_1,utterance_4.mp4,0.3117652003,0.7423814526,3
speaker_8,50c601f3f_1,utterance_5.mp4,0.1164927186,0.134560249,3
speaker_8,50c601f3f_1,utterance_6.mp4,0.1235770139,0.1884638465,3
speaker_8,50c601f3f_1,utterance_7.mp4,0.1275046761,0.0132590392,3
speaker_8,50c601f3f_1,utterance_8.mp4,0.0984405407,0.0204198359,3
speaker_8,50c601f3f_1,utterance_9.mp4,0.114555044,0.1619125166,3
speaker_8,50c601f3f_1,utterance_10.mp4,0.1994836438,0.4666750381,3
speaker_8,50c601f3f_1,utterance_11.mp4,0.1531154547,0.0712664928,3
speaker_8,50c601f3f_1,utterance_12.mp4,0.1444356587,0.0127346712,3
speaker_8,50c601f3f_1,utterance_13.mp4,0.1598252524,0.1088672383,3
speaker_8,50c601f3f_1,utterance_14.mp4,0.1277612788,0.2876131475,3
speaker_8,50c601f3f_1,utterance_15.mp4,0.1714924314,0.4188270413,3
speaker_8,7108cf2a9_1,utterance_1.mp4,0.6550590639,0.4250510619,3
speaker_8,7108cf2a9_1,utterance_2.mp4,0.5736753013,0.3476188122,3
speaker_8,7108cf2a9_1,utterance_3.mp4,0.3008178004,0.5981311101,3
speaker_8,7108cf2a9_1,utterance_4.mp4,0.3121771275,0.6956121819,3
speaker_8,7108cf2a9_1,utterance_5.mp4,0.1969988867,0.251772105,3
speaker_8,7108cf2a9_1,utterance_6.mp4,0.2956891239,0.1838730532,3
speaker_8,7108cf2a9_1,utterance_7.mp4,0.3523498165,0.1448332778,3
speaker_8,7108cf2a9_1,utterance_8.mp4,0.3765980223,-0.0511065821,3
speaker_8,7108cf2a9_1,utterance_9.mp4,0.2485782968,0.3156128475,3
speaker_8,7108cf2a9_1,utterance_10.mp4,0.2057849377,0.2381831015,3
speaker_8,7241c40a2_1,utterance_1.mp4,0.5857855468,0.4000946628,3
speaker_8,7241c40a2_1,utterance_2.mp4,0.204786381,0.0855601054,3
speaker_8,7241c40a2_1,utterance_3.mp4,0.3942077847,0.2574800485,3
speaker_8,7241c40a2_1,utterance_4.mp4,0.5002606457,0.5585509612,3
speaker_8,7241c40a2_1,utterance_5.mp4,0.2808128125,-0.0264502919,3
speaker_8,7241c40a2_1,utterance_6.mp4,0.3284800526,-0.2966099491,3
speaker_8,7241c40a2_1,utterance_7.mp4,0.3156848119,-0.3150442891,3
speaker_8,7241c40a2_1,utterance_8.mp4,0.115189246,-0.2693295403,3
speaker_8,7241c40a2_1,utterance_9.mp4,0.0931438338,-0.271458612,3
speaker_8,7241c40a2_1,utterance_10.mp4,0.0947688387,-0.28007881,3
speaker_8,7241c40a2_1,utterance_11.mp4,0.0764006993,-0.2344506751,3
speaker_8,7241c40a2_1,utterance_12.mp4,0.0923042214,-0.1044079759,3
speaker_8,7241c40a2_1,utterance_13.mp4,0.12628567,-0.1949286171,3
speaker_8,7241c40a2_1,utterance_15.mp4,0.1541616485,-0.3372997916,3
speaker_8,7b3904aa4_1,utterance_1.mp4,0.2961252024,0.3803882711,3
speaker_8,7b3904aa4_1,utterance_2.mp4,0.2774953208,0.430159676,3
speaker_8,7b3904aa4_1,utterance_3.mp4,0.929441492,0.7551118525,3
speaker_8,7b3904aa4_1,utterance_4.mp4,0.6845569465,0.7467150917,3
speaker_8,7b3904aa4_1,utterance_5.mp4,0.8647839985,0.7517279569,3
speaker_8,7b3904aa4_1,utterance_6.mp4,0.6611521915,0.8088803199,3
speaker_8,7b3904aa4_1,utterance_7.mp4,0.5436721715,0.6400430097,3
speaker_8,7b3904aa4_1,utterance_8.mp4,0.8983226019,0.7722779589,3
speaker_8,7b3904aa4_1,utterance_9.mp4,0.5759298282,0.7597990112,3
speaker_8,7b3904aa4_1,utterance_10.mp4,0.6425066221,0.7055133581,3
speaker_8,7b3904aa4_1,utterance_11.mp4,0.6747742814,0.7875234631,3
speaker_8,7b3904aa4_1,utterance_13.mp4,0.8694765708,0.7293181224,3
speaker_8,7b3904aa4_1,utterance_14.mp4,0.8917732693,0.7461220732,3
speaker_8,7b3904aa4_1,utterance_15.mp4,0.9141303824,0.7812398697,3
speaker_8,7b3904aa4_2,utterance_17.mp4,0.8425422987,0.6091451059,3
speaker_8,7b3904aa4_2,utterance_18.mp4,0.7199959127,0.4959778092,3
speaker_8,7b3904aa4_2,utterance_19.mp4,0.887650798,0.6102782164,3
speaker_8,7b3904aa4_2,utterance_20.mp4,0.6911815537,0.6746170805,3
speaker_8,7b3904aa4_2,utterance_22.mp4,0.9051877515,0.7859795724,3
speaker_8,7e4854cd1_1,utterance_1.mp4,0.4516319294,0.4692034048,3
speaker_8,7e4854cd1_1,utterance_2.mp4,0.4757016899,0.4224714801,3
speaker_8,7e4854cd1_1,utterance_3.mp4,0.5926978568,0.5578659633,3
speaker_8,7e4854cd1_1,utterance_4.mp4,0.5993921435,0.5738680512,3
speaker_8,7e4854cd1_1,utterance_5.mp4,0.1868959574,0.0500166058,3
speaker_8,7e4854cd1_1,utterance_6.mp4,0.1562949594,0.1829657287,3
speaker_8,7e4854cd1_1,utterance_7.mp4,0.1662018515,-0.0879503579,3
speaker_8,7e4854cd1_1,utterance_8.mp4,0.1222087807,-0.1550573937,3
speaker_8,7e4854cd1_1,utterance_9.mp4,0.1557366272,0.2138663142,3
speaker_8,7e4854cd1_1,utterance_10.mp4,0.2573653427,0.2886048037,3
speaker_8,7e4854cd1_1,utterance_11.mp4,0.3511429048,0.5737937681,3
speaker_8,8feb77e1d_1,utterance_1.mp4,0.3956030231,0.5560918724,3
speaker_8,8feb77e1d_1,utterance_2.mp4,0.2176674233,0.2944480848,3
