video,utterance,arousal
95e8075a9_1,utterance_6.mp4,0.18488367
95e8075a9_1,utterance_7.mp4,0.27154187
95e8075a9_1,utterance_8.mp4,0.32601639
95e8075a9_1,utterance_9.mp4,0.16357273
95e8075a9_1,utterance_10.mp4,0.20886146
95e8075a9_1,utterance_11.mp4,0.17377311
95e8075a9_1,utterance_12.mp4,0.19828281
95e8075a9_1,utterance_13.mp4,0.35938213
95e8075a9_1,utterance_14.mp4,0.05623312
95e8075a9_1,utterance_15.mp4,0.50338349
95e8075a9_1,utterance_16.mp4,0.21301095
95e8075a9_1,utterance_17.mp4,0.08303785
95e8075a9_1,utterance_18.mp4,0.12315501
95e8075a9_1,utterance_19.mp4,-0.02891085
95e8075a9_1,utterance_20.mp4,0.31404276
95e8075a9_1,utterance_21.mp4,0.03996387
95e8075a9_1,utterance_22.mp4,-0.12206071
95e8075a9_1,utterance_23.mp4,0.31658185
95e8075a9_1,utterance_25.mp4,-0.0114276
95e8075a9_1,utterance_26.mp4,0.17766723
95e8075a9_1,utterance_27.mp4,-0.05527609
95e8075a9_1,utterance_28.mp4,0.12411288
95e8075a9_1,utterance_29.mp4,0.01680962
95e8075a9_1,utterance_30.mp4,0.01119997
95e8075a9_1,utterance_31.mp4,0.42447646
95e8075a9_1,utterance_32.mp4,0.03175156
95e8075a9_1,utterance_33.mp4,-0.02542985
95e8075a9_1,utterance_34.mp4,0.28580903
95e8075a9_1,utterance_35.mp4,0.23132017
95e8075a9_1,utterance_36.mp4,-0.02566133
95e8075a9_1,utterance_37.mp4,0.01280692
95e8075a9_1,utterance_38.mp4,0.03004538
95e8075a9_1,utterance_39.mp4,0.25668037
95e8075a9_1,utterance_40.mp4,0.44278507
95e8075a9_1,utterance_41.mp4,0.08265312
95e8075a9_1,utterance_42.mp4,0.27634175
481f43809_1,utterance_1.mp4,0.01227042
481f43809_1,utterance_3.mp4,0.02841809
481f43809_1,utterance_4.mp4,0.11379888
481f43809_1,utterance_6.mp4,-0.04129297
481f43809_1,utterance_7.mp4,0.06350674
481f43809_1,utterance_8.mp4,-0.03015645
481f43809_1,utterance_9.mp4,-0.00156436
481f43809_1,utterance_10.mp4,0.07557079
481f43809_1,utterance_11.mp4,0.22414984
481f43809_1,utterance_12.mp4,-0.0271999
481f43809_1,utterance_13.mp4,0.18987618
481f43809_1,utterance_16.mp4,0.1686923
481f43809_1,utterance_17.mp4,0.15262532
481f43809_1,utterance_18.mp4,0.07733063
481f43809_1,utterance_19.mp4,0.01350744
481f43809_1,utterance_20.mp4,0.22309914
481f43809_1,utterance_21.mp4,0.14327795
481f43809_1,utterance_22.mp4,0.1269128
481f43809_1,utterance_23.mp4,0.11439776
481f43809_1,utterance_24.mp4,0.2094668
481f43809_1,utterance_25.mp4,0.04575958
481f43809_1,utterance_26.mp4,0.26593493
481f43809_1,utterance_27.mp4,0.29319263
481f43809_1,utterance_28.mp4,0.02441192
481f43809_1,utterance_29.mp4,0.2261225
481f43809_1,utterance_30.mp4,0.31587845
481f43809_1,utterance_33.mp4,0.38762476
481f43809_1,utterance_34.mp4,0.31963125
481f43809_1,utterance_35.mp4,0.37436041
789c8d525_1,utterance_1.mp4,0.54167944
789c8d525_1,utterance_2.mp4,0.51071549
789c8d525_1,utterance_3.mp4,0.59064483
8555b6134_1,utterance_1.mp4,0.56414119
8555b6134_1,utterance_2.mp4,0.70778851
8555b6134_1,utterance_3.mp4,0.62009213
8555b6134_1,utterance_4.mp4,0.59770742
8555b6134_1,utterance_6.mp4,0.64515315
8555b6134_1,utterance_7.mp4,0.43820393
8555b6134_1,utterance_8.mp4,0.56182186
8555b6134_1,utterance_9.mp4,0.3500324
8555b6134_1,utterance_10.mp4,0.37456145
71091df7b_4,utterance_49.mp4,0.2760971
71091df7b_4,utterance_50.mp4,0.3968094
71091df7b_4,utterance_51.mp4,0.27651391
71091df7b_4,utterance_52.mp4,0.23298559
71091df7b_4,utterance_53.mp4,0.3231085
71091df7b_4,utterance_54.mp4,0.33177279
71091df7b_4,utterance_55.mp4,0.79846235
71091df7b_4,utterance_56.mp4,0.60943762
71091df7b_4,utterance_57.mp4,0.64537241
71091df7b_4,utterance_58.mp4,0.76549274
71091df7b_4,utterance_59.mp4,0.5493218
71091df7b_8,utterance_103.mp4,0.31562462
71091df7b_8,utterance_104.mp4,0.17614062
71091df7b_8,utterance_105.mp4,0.11059017
71091df7b_8,utterance_106.mp4,0.20382373
71091df7b_8,utterance_107.mp4,0.3062662
71091df7b_8,utterance_108.mp4,0.34970073
c22c67af7_1,utterance_15.mp4,0.3105574
c22c67af7_1,utterance_16.mp4,0.39543338
c22c67af7_1,utterance_17.mp4,0.46430917
c22c67af7_1,utterance_18.mp4,0.22249085
c22c67af7_1,utterance_19.mp4,0.34000193
c22c67af7_1,utterance_20.mp4,0.5635704
c22c67af7_1,utterance_21.mp4,0.39252172
c22c67af7_1,utterance_22.mp4,0.2410805
c22c67af7_1,utterance_23.mp4,0.30790862
c22c67af7_1,utterance_24.mp4,0.16356659
d2ed51271_1,utterance_1.mp4,0.51156562
d2ed51271_1,utterance_2.mp4,0.39587656
d2ed51271_1,utterance_3.mp4,0.61990049
d2ed51271_1,utterance_4.mp4,0.39279897
0e02ee3c5_1,utterance_1.mp4,0.52270498
0e02ee3c5_1,utterance_2.mp4,0.54895911
0e02ee3c5_1,utterance_3.mp4,0.44723551
0e02ee3c5_1,utterance_4.mp4,0.34451934
0e02ee3c5_1,utterance_5.mp4,0.36482488
0e02ee3c5_1,utterance_6.mp4,0.38138959
0e02ee3c5_1,utterance_7.mp4,0.68978158
0e02ee3c5_1,utterance_8.mp4,0.51116103
0e02ee3c5_1,utterance_9.mp4,0.28689028
1add840e2_2,utterance_12.mp4,0.53441042
1add840e2_2,utterance_13.mp4,0.37660822
1add840e2_2,utterance_14.mp4,0.09192382
1add840e2_2,utterance_15.mp4,0.12597063
1add840e2_2,utterance_16.mp4,0.16869625
1add840e2_2,utterance_19.mp4,0.52393782
1add840e2_2,utterance_20.mp4,0.76279974
1add840e2_2,utterance_21.mp4,0.33518045
1add840e2_2,utterance_22.mp4,0.14604307
1add840e2_2,utterance_23.mp4,0.41866841
1add840e2_2,utterance_24.mp4,0.29319183
1add840e2_2,utterance_25.mp4,0.32344395
1add840e2_2,utterance_26.mp4,0.33923879
1add840e2_2,utterance_27.mp4,0.17952562
1add840e2_2,utterance_28.mp4,0.0222172
2af27e034_2,utterance_10.mp4,0.23125433
2af27e034_2,utterance_11.mp4,0.51982721
2af27e034_2,utterance_12.mp4,0.39931149
2af27e034_2,utterance_13.mp4,0.26113019
2af27e034_2,utterance_14.mp4,0.21708662
2af27e034_2,utterance_15.mp4,0.38082329
2af27e034_2,utterance_16.mp4,0.42343942
2af27e034_2,utterance_17.mp4,0.65500117
2af27e034_2,utterance_18.mp4,0.43406125
2af27e034_2,utterance_19.mp4,0.45340914
2af27e034_2,utterance_20.mp4,0.18002572
2af27e034_2,utterance_21.mp4,0.2472601
2c6068729_1,utterance_1.mp4,0.7973181
2c6068729_1,utterance_2.mp4,0.78155593
2c6068729_1,utterance_3.mp4,0.56772132
2c6068729_1,utterance_4.mp4,0.43776656
2c6068729_1,utterance_5.mp4,0.74644933
2c6068729_1,utterance_6.mp4,0.67033082
2c6068729_1,utterance_7.mp4,0.63791427
2c6068729_1,utterance_8.mp4,0.53418291
2c6068729_1,utterance_11.mp4,0.78310867
2c6068729_1,utterance_12.mp4,0.65785435
2debca276_8,utterance_72.mp4,0.71118853
2debca276_8,utterance_73.mp4,0.79407597
2debca276_8,utterance_74.mp4,0.48864308
2debca276_8,utterance_75.mp4,0.59806067
2debca276_8,utterance_76.mp4,0.66425343
2debca276_8,utterance_77.mp4,0.81348528
2debca276_8,utterance_78.mp4,0.74178008
2debca276_8,utterance_79.mp4,0.56766784
2debca276_9,utterance_80.mp4,0.7613291
2debca276_9,utterance_81.mp4,0.7823037
2debca276_9,utterance_82.mp4,0.80580051
2debca276_9,utterance_83.mp4,0.81969316
2debca276_9,utterance_85.mp4,0.72889571
2debca276_9,utterance_86.mp4,0.74033697
2debca276_9,utterance_87.mp4,0.70753804
2debca276_9,utterance_88.mp4,0.72156011
2debca276_9,utterance_90.mp4,0.45890528
2debca276_9,utterance_91.mp4,0.52554499
2debca276_9,utterance_92.mp4,0.65701404
2debca276_10,utterance_93.mp4,0.75444613
2debca276_10,utterance_94.mp4,0.7269004
2debca276_10,utterance_95.mp4,0.73963869
2debca276_10,utterance_97.mp4,0.78661509
2debca276_10,utterance_98.mp4,0.77705702
2debca276_10,utterance_99.mp4,0.68574596
2debca276_10,utterance_101.mp4,0.73964462
2debca276_10,utterance_102.mp4,0.65002178
2debca276_10,utterance_104.mp4,0.34549692
2debca276_10,utterance_105.mp4,0.6111057
3c22d7086_1,utterance_11.mp4,0.51886347
3c22d7086_1,utterance_12.mp4,0.56365018
3c22d7086_1,utterance_13.mp4,0.47702275
3ecbd1402_4,utterance_49.mp4,0.2576283
3ecbd1402_4,utterance_50.mp4,0.24848183
3ecbd1402_4,utterance_51.mp4,0.51023838
3ecbd1402_4,utterance_52.mp4,0.37790861
3ecbd1402_4,utterance_53.mp4,0.4305057
3ecbd1402_4,utterance_54.mp4,0.523336
3ecbd1402_4,utterance_55.mp4,0.21783032
3ecbd1402_7,utterance_91.mp4,0.55063077
3ecbd1402_7,utterance_92.mp4,0.58621012
3ecbd1402_7,utterance_93.mp4,0.3352858
3ecbd1402_7,utterance_94.mp4,0.55195943
3ecbd1402_8,utterance_107.mp4,0.782435
3ecbd1402_8,utterance_108.mp4,0.43671008
3ecbd1402_8,utterance_109.mp4,0.27444417
4b8bb9418_1,utterance_12.mp4,0.28051289
4b8bb9418_1,utterance_13.mp4,0.40706317
4b8bb9418_1,utterance_14.mp4,0.49005938
4b8bb9418_1,utterance_15.mp4,0.37387407
4b8bb9418_1,utterance_16.mp4,0.46861589
4b8bb9418_1,utterance_17.mp4,0.27195815
4b8bb9418_1,utterance_18.mp4,0.40978684
7d0084def_2,utterance_16.mp4,0.60356696
7d0084def_2,utterance_17.mp4,0.74909294
7d0084def_2,utterance_18.mp4,0.30767408
7d0084def_2,utterance_19.mp4,0.78783144
7d0084def_2,utterance_21.mp4,0.56475839
9c3a9bce7_3,utterance_97.mp4,0.57355818
9c3a9bce7_3,utterance_98.mp4,0.70080239
9c3a9bce7_3,utterance_99.mp4,0.43366913
9c3a9bce7_3,utterance_101.mp4,0.4773118
9c3a9bce7_3,utterance_102.mp4,0.48917003
22e9f018d_5,utterance_126.mp4,0.47592506
22e9f018d_5,utterance_127.mp4,0.36357424
22e9f018d_5,utterance_128.mp4,0.47463317
22e9f018d_5,utterance_129.mp4,0.28340719
22e9f018d_5,utterance_130.mp4,0.46016264
22e9f018d_5,utterance_131.mp4,0.42496058
22e9f018d_5,utterance_132.mp4,0.2237286
22e9f018d_5,utterance_133.mp4,0.55253601
39a0f8534_1,utterance_3.mp4,0.55270182
39a0f8534_1,utterance_4.mp4,0.3643324
39a0f8534_1,utterance_5.mp4,0.43409559
39a0f8534_1,utterance_6.mp4,0.63203942
39a0f8534_1,utterance_7.mp4,0.49963024
39a0f8534_1,utterance_9.mp4,0.30597254
39a0f8534_1,utterance_10.mp4,0.31467264
39a0f8534_1,utterance_11.mp4,0.45341039
39a0f8534_1,utterance_12.mp4,0.3809149
39a0f8534_1,utterance_13.mp4,0.50459782
39a0f8534_1,utterance_14.mp4,0.69004119
39a0f8534_1,utterance_15.mp4,0.42016371
39a0f8534_1,utterance_16.mp4,0.33541242
39a0f8534_1,utterance_17.mp4,0.15561488
39a0f8534_1,utterance_18.mp4,0.61658366
39a0f8534_1,utterance_19.mp4,0.58092636
39a0f8534_1,utterance_20.mp4,0.76198275
39a0f8534_1,utterance_21.mp4,0.25834687
39a0f8534_1,utterance_22.mp4,0.62680657
39a0f8534_1,utterance_23.mp4,0.31768046
39a0f8534_1,utterance_24.mp4,0.39700488
39a0f8534_1,utterance_25.mp4,0.51267314
39a0f8534_2,utterance_27.mp4,0.53694166
39a0f8534_2,utterance_28.mp4,0.68717622
39a0f8534_2,utterance_29.mp4,0.55673018
39a0f8534_2,utterance_30.mp4,0.56436883
39a0f8534_2,utterance_31.mp4,0.23822428
39a0f8534_2,utterance_32.mp4,0.40767006
64b27f54f_5,utterance_76.mp4,0.16116602
64b27f54f_5,utterance_77.mp4,0.53576887
64b27f54f_5,utterance_78.mp4,0.38151009
64b27f54f_5,utterance_79.mp4,0.48046831
64b27f54f_5,utterance_80.mp4,0.63714888
64b27f54f_5,utterance_81.mp4,0.37648595
64b27f54f_5,utterance_82.mp4,0.45094733
78a906313_2,utterance_8.mp4,0.53720422
78a906313_2,utterance_9.mp4,0.42432235
78a906313_2,utterance_10.mp4,0.54598564
78a906313_2,utterance_11.mp4,0.48162304
78a906313_2,utterance_12.mp4,0.66819209
78a906313_2,utterance_13.mp4,0.49163462
78a906313_2,utterance_14.mp4,0.36268405
78a906313_2,utterance_15.mp4,0.45142132
78a906313_2,utterance_16.mp4,0.37083222
78a906313_2,utterance_17.mp4,0.40763721
78a906313_2,utterance_18.mp4,0.33404495
78a906313_2,utterance_19.mp4,0.34319797
78a906313_2,utterance_20.mp4,0.46732812
78a906313_2,utterance_21.mp4,0.61077064
78a906313_2,utterance_22.mp4,0.20839913
78a906313_8,utterance_90.mp4,0.61759957
78a906313_8,utterance_91.mp4,0.49053946
78a906313_8,utterance_92.mp4,0.12585641
78a906313_9,utterance_93.mp4,0.46394632
78a906313_9,utterance_94.mp4,0.58532513
78a906313_9,utterance_95.mp4,0.55269155
78a906313_9,utterance_97.mp4,0.59862434
78a906313_9,utterance_98.mp4,0.15904589
78a906313_9,utterance_99.mp4,0.30227695
78a906313_9,utterance_100.mp4,0.40641776
78a906313_9,utterance_101.mp4,0.31118914
78a906313_9,utterance_102.mp4,0.23866242
78a906313_9,utterance_103.mp4,0.27967353
78a906313_9,utterance_104.mp4,0.29828753
78a906313_9,utterance_105.mp4,0.4121531
78a906313_9,utterance_106.mp4,0.33783535
78a906313_9,utterance_107.mp4,0.1518247
78a906313_9,utterance_108.mp4,0.35584575
78a906313_9,utterance_109.mp4,0.35763305
78a906313_9,utterance_110.mp4,0.26629442
78a906313_9,utterance_111.mp4,0.43403487
78a906313_9,utterance_112.mp4,0.52792193
78a906313_9,utterance_113.mp4,0.38677517
78a906313_9,utterance_114.mp4,0.29741778
78a906313_15,utterance_168.mp4,0.4271678
78a906313_15,utterance_169.mp4,0.32376369
78a906313_15,utterance_170.mp4,0.62522864
78a906313_15,utterance_171.mp4,0.43424262
78a906313_15,utterance_172.mp4,0.20765522
78a906313_15,utterance_173.mp4,0.31411451
105a3c08f_2,utterance_36.mp4,0.31411451
105a3c08f_2,utterance_37.mp4,0.31411451
105a3c08f_2,utterance_38.mp4,0.31411451
105a3c08f_2,utterance_39.mp4,0.31411451
664ea0ccc_2,utterance_7.mp4,0.20143913
664ea0ccc_2,utterance_8.mp4,0.58847993
664ea0ccc_2,utterance_9.mp4,0.07518879
664ea0ccc_2,utterance_10.mp4,0.1457515
664ea0ccc_2,utterance_11.mp4,0.20631809
664ea0ccc_2,utterance_12.mp4,0.53122014
664ea0ccc_2,utterance_13.mp4,0.53312381
664ea0ccc_2,utterance_14.mp4,0.38138325
664ea0ccc_2,utterance_15.mp4,0.20162639
664ea0ccc_2,utterance_16.mp4,0.11271484
664ea0ccc_2,utterance_17.mp4,0.21518561
664ea0ccc_2,utterance_18.mp4,0.44171858
664ea0ccc_2,utterance_19.mp4,0.04093074
664ea0ccc_2,utterance_20.mp4,0.16939911
664ea0ccc_2,utterance_21.mp4,0.10936029
664ea0ccc_2,utterance_22.mp4,0.15671846
664ea0ccc_2,utterance_23.mp4,0.32414695
664ea0ccc_2,utterance_24.mp4,-0.04576088
664ea0ccc_2,utterance_25.mp4,0.13477549
664ea0ccc_2,utterance_26.mp4,0.10213099
664ea0ccc_2,utterance_27.mp4,0.09797311
664ea0ccc_2,utterance_28.mp4,0.2212205
664ea0ccc_2,utterance_29.mp4,0.35787056
664ea0ccc_2,utterance_30.mp4,0.20278693
664ea0ccc_2,utterance_31.mp4,0.18587679
664ea0ccc_2,utterance_32.mp4,0.22447842
664ea0ccc_2,utterance_33.mp4,0.13338967
664ea0ccc_2,utterance_34.mp4,0.33128234
664ea0ccc_2,utterance_35.mp4,0.05719479
664ea0ccc_2,utterance_36.mp4,0.23576912
664ea0ccc_2,utterance_37.mp4,0.24439487
664ea0ccc_4,utterance_77.mp4,0.20446479
664ea0ccc_4,utterance_78.mp4,0.14911219
664ea0ccc_4,utterance_79.mp4,0.24151803
664ea0ccc_4,utterance_80.mp4,0.44551604
664ea0ccc_4,utterance_81.mp4,0.46407062
664ea0ccc_4,utterance_82.mp4,0.35688465
664ea0ccc_4,utterance_83.mp4,0.37222761
664ea0ccc_4,utterance_85.mp4,0.39630008
664ea0ccc_4,utterance_86.mp4,0.28178653
664ea0ccc_4,utterance_87.mp4,0.40796431
664ea0ccc_4,utterance_88.mp4,0.37423941
664ea0ccc_7,utterance_122.mp4,0.39465992
664ea0ccc_7,utterance_123.mp4,0.49024255
664ea0ccc_7,utterance_124.mp4,0.31229974
664ea0ccc_7,utterance_125.mp4,0.41276174
664ea0ccc_7,utterance_126.mp4,0.30797727
664ea0ccc_7,utterance_128.mp4,0.36464184
664ea0ccc_7,utterance_129.mp4,0.31654321
664ea0ccc_7,utterance_130.mp4,0.52470177
664ea0ccc_7,utterance_131.mp4,0.55344376
664ea0ccc_7,utterance_132.mp4,0.50371809
664ea0ccc_7,utterance_133.mp4,0.59547772
664ea0ccc_7,utterance_134.mp4,0.36271086
664ea0ccc_7,utterance_135.mp4,0.55349096
664ea0ccc_7,utterance_136.mp4,0.37835825
664ea0ccc_7,utterance_137.mp4,0.49178076
664ea0ccc_7,utterance_138.mp4,0.19064235
664ea0ccc_7,utterance_139.mp4,0.21561013
664ea0ccc_9,utterance_164.mp4,0.1955035
664ea0ccc_9,utterance_165.mp4,0.19487605
664ea0ccc_9,utterance_166.mp4,0.12696347
664ea0ccc_9,utterance_167.mp4,0.23101246
664ea0ccc_9,utterance_168.mp4,0.16273541
664ea0ccc_9,utterance_169.mp4,0.05670162
664ea0ccc_9,utterance_170.mp4,0.05862819
664ea0ccc_9,utterance_171.mp4,0.46523832
664ea0ccc_9,utterance_172.mp4,0.18496539
664ea0ccc_9,utterance_173.mp4,0.22116813
664ea0ccc_9,utterance_174.mp4,0.13989163
664ea0ccc_9,utterance_175.mp4,0.31373736
664ea0ccc_9,utterance_176.mp4,0.083199
664ea0ccc_9,utterance_177.mp4,0.34318973
664ea0ccc_9,utterance_178.mp4,0.24623197
664ea0ccc_9,utterance_179.mp4,0.25796325
664ea0ccc_9,utterance_180.mp4,0.24014053
664ea0ccc_9,utterance_181.mp4,0.07178142
664ea0ccc_9,utterance_182.mp4,0.08752009
664ea0ccc_9,utterance_183.mp4,0.08092331
664ea0ccc_9,utterance_184.mp4,0.02554954
664ea0ccc_12,utterance_242.mp4,0.11429485
664ea0ccc_12,utterance_244.mp4,0.44339484
664ea0ccc_12,utterance_245.mp4,0.31518413
664ea0ccc_12,utterance_246.mp4,0.10918884
664ea0ccc_12,utterance_247.mp4,0.5037904
664ea0ccc_12,utterance_248.mp4,0.43543182
664ea0ccc_12,utterance_249.mp4,0.44553742
664ea0ccc_12,utterance_250.mp4,0.32183292
664ea0ccc_12,utterance_253.mp4,0.44655409
664ea0ccc_12,utterance_254.mp4,0.22626188
664ea0ccc_12,utterance_255.mp4,0.30242069
664ea0ccc_12,utterance_256.mp4,0.36012023
664ea0ccc_28,utterance_626.mp4,0.36959613
664ea0ccc_28,utterance_627.mp4,0.27989854
664ea0ccc_28,utterance_628.mp4,0.48752988
664ea0ccc_28,utterance_629.mp4,0.37613935
664ea0ccc_28,utterance_630.mp4,0.37848829
664ea0ccc_28,utterance_631.mp4,0.44462303
664ea0ccc_28,utterance_632.mp4,0.23325362
664ea0ccc_28,utterance_633.mp4,0.22963768
664ea0ccc_28,utterance_634.mp4,0.31035135
664ea0ccc_28,utterance_635.mp4,0.22179916
664ea0ccc_28,utterance_636.mp4,0.36997741
664ea0ccc_28,utterance_637.mp4,0.16095912
664ea0ccc_28,utterance_638.mp4,0.29481677
664ea0ccc_28,utterance_639.mp4,0.3160658
664ea0ccc_28,utterance_640.mp4,0.22002766
664ea0ccc_28,utterance_641.mp4,0.36187034
664ea0ccc_28,utterance_642.mp4,0.17878927
664ea0ccc_39,utterance_825.mp4,0.35520671
664ea0ccc_39,utterance_826.mp4,0.32131198
664ea0ccc_39,utterance_827.mp4,0.32381487
664ea0ccc_39,utterance_828.mp4,0.49360563
664ea0ccc_39,utterance_829.mp4,0.48837435
664ea0ccc_39,utterance_830.mp4,0.66644257
664ea0ccc_39,utterance_831.mp4,0.22708038
664ea0ccc_39,utterance_832.mp4,0.28117243
664ea0ccc_39,utterance_833.mp4,0.20349861
664ea0ccc_39,utterance_834.mp4,0.55778263
664ea0ccc_44,utterance_894.mp4,0.32697807
664ea0ccc_44,utterance_895.mp4,0.24642996
664ea0ccc_44,utterance_896.mp4,0.4812034
664ea0ccc_44,utterance_897.mp4,0.34970507
664ea0ccc_44,utterance_898.mp4,0.35681965
664ea0ccc_44,utterance_899.mp4,0.45811689
664ea0ccc_44,utterance_900.mp4,0.61190898
664ea0ccc_44,utterance_901.mp4,0.15526424
664ea0ccc_44,utterance_902.mp4,0.53369634
664ea0ccc_44,utterance_903.mp4,0.47122698
664ea0ccc_44,utterance_904.mp4,0.41307693
664ea0ccc_44,utterance_905.mp4,0.23673367
664ea0ccc_44,utterance_906.mp4,0.10836381
664ea0ccc_44,utterance_907.mp4,0.60198798
119334435_6,utterance_138.mp4,0.32558821
119334435_6,utterance_142.mp4,0.54088368
119334435_6,utterance_145.mp4,0.4562349
119334435_6,utterance_149.mp4,0.28404079
119334435_6,utterance_150.mp4,0.03776915
b018c03de_2,utterance_13.mp4,0.83703326
b018c03de_2,utterance_14.mp4,0.80595829
b018c03de_2,utterance_15.mp4,0.79193924
b018c03de_2,utterance_16.mp4,0.80572075
b018c03de_2,utterance_17.mp4,0.71350762
b018c03de_2,utterance_18.mp4,0.76344645
b018c03de_6,utterance_36.mp4,0.70560102
b018c03de_6,utterance_37.mp4,0.76329345
b018c03de_6,utterance_38.mp4,0.65504431
b018c03de_11,utterance_71.mp4,0.70611937
b018c03de_11,utterance_72.mp4,0.85209336
b018c03de_11,utterance_73.mp4,0.87916327
b018c03de_11,utterance_74.mp4,0.90162053
b018c03de_11,utterance_75.mp4,0.79069678
b018c03de_11,utterance_76.mp4,0.65010213
b018c03de_14,utterance_94.mp4,0.82079318
b018c03de_14,utterance_95.mp4,0.8049334
b018c03de_14,utterance_96.mp4,0.58522537
b018c03de_14,utterance_98.mp4,0.73477149
b018c03de_15,utterance_99.mp4,0.80540992
b018c03de_15,utterance_100.mp4,0.73039167
b018c03de_15,utterance_101.mp4,0.74415708
b018c03de_15,utterance_102.mp4,0.5212154
b018c03de_15,utterance_103.mp4,0.74048826
b018c03de_15,utterance_104.mp4,0.784663
b018c03de_15,utterance_105.mp4,0.66136874
b018c03de_15,utterance_106.mp4,0.74337663
b018c03de_15,utterance_107.mp4,0.75633094
b018c03de_15,utterance_108.mp4,0.77511736
b018c03de_15,utterance_109.mp4,0.74675508
b018c03de_15,utterance_110.mp4,0.87006453
b748addbd_3,utterance_60.mp4,0.37530642
b748addbd_3,utterance_61.mp4,0.37240273
b748addbd_3,utterance_62.mp4,0.28697314
b748addbd_3,utterance_63.mp4,0.6808223
b748addbd_3,utterance_64.mp4,0.6215476
b748addbd_3,utterance_65.mp4,0.60678101
b748addbd_3,utterance_67.mp4,0.66648423
b748addbd_3,utterance_68.mp4,0.52752001
b748addbd_3,utterance_69.mp4,0.59293266
c2b9c66f3_3,utterance_29.mp4,0.50804663
c2b9c66f3_3,utterance_30.mp4,0.2935977
c2b9c66f3_3,utterance_32.mp4,0.2659763
c2b9c66f3_3,utterance_33.mp4,0.46945404
c2b9c66f3_3,utterance_34.mp4,0.38200637
c2b9c66f3_3,utterance_36.mp4,0.40160495
c2b9c66f3_3,utterance_37.mp4,0.57943316
c2b9c66f3_3,utterance_39.mp4,0.56309911
c2b9c66f3_3,utterance_40.mp4,0.30564894
c2b9c66f3_3,utterance_42.mp4,0.35888004
c2b9c66f3_3,utterance_45.mp4,0.43020517
c2b9c66f3_3,utterance_46.mp4,0.52090097
c2b9c66f3_3,utterance_47.mp4,0.41123703
c2b9c66f3_7,utterance_80.mp4,0.54599716
c2b9c66f3_7,utterance_81.mp4,0.55234866
c2b9c66f3_7,utterance_82.mp4,0.39263353
c2b9c66f3_7,utterance_83.mp4,0.38385841
c2b9c66f3_7,utterance_84.mp4,0.3452164
c2b9c66f3_7,utterance_85.mp4,0.38461745
c2b9c66f3_7,utterance_86.mp4,0.45598777
c2b9c66f3_7,utterance_87.mp4,0.38646928
ca88e9866_1,utterance_1.mp4,0.61003308
ca88e9866_1,utterance_2.mp4,0.64429116
ca88e9866_1,utterance_3.mp4,0.57591721
ca88e9866_1,utterance_4.mp4,0.48575907
ca88e9866_3,utterance_22.mp4,0.37174644
ca88e9866_3,utterance_23.mp4,0.63638468
ca88e9866_3,utterance_24.mp4,0.43645685
ca88e9866_3,utterance_25.mp4,0.51995096
ca88e9866_3,utterance_26.mp4,0.49987961
ca88e9866_3,utterance_27.mp4,0.72569958
ca88e9866_3,utterance_28.mp4,0.75941256
ca88e9866_3,utterance_29.mp4,0.53385654
cc73c27b5_1,utterance_8.mp4,0.54804967
cc73c27b5_1,utterance_9.mp4,0.15912152
cc73c27b5_1,utterance_10.mp4,0.49748559
cc73c27b5_1,utterance_11.mp4,0.45104463
cc73c27b5_1,utterance_12.mp4,0.35202119
cc73c27b5_1,utterance_13.mp4,0.73394183
cc73c27b5_1,utterance_14.mp4,0.47117609
cc73c27b5_3,utterance_22.mp4,0.69218217
cc73c27b5_3,utterance_23.mp4,0.29108217
cc73c27b5_3,utterance_24.mp4,0.33201262
cc73c27b5_3,utterance_26.mp4,0.21337034
d4ac08bf0_1,utterance_1.mp4,0.38482944
d4ac08bf0_1,utterance_2.mp4,0.67356844
d4ac08bf0_1,utterance_3.mp4,0.66330084
d4ac08bf0_1,utterance_4.mp4,0.63649468
d4ac08bf0_1,utterance_5.mp4,0.42049167
d4ac08bf0_1,utterance_6.mp4,0.30000651
d4ac08bf0_1,utterance_7.mp4,0.67187948
d4ac08bf0_1,utterance_8.mp4,0.50675612
d4ac08bf0_1,utterance_9.mp4,0.68437684
d4ac08bf0_1,utterance_10.mp4,0.72586221
d4ac08bf0_1,utterance_11.mp4,0.66712101
d4ac08bf0_1,utterance_12.mp4,0.87073637
d4ac08bf0_1,utterance_13.mp4,0.69593595
d4ac08bf0_1,utterance_14.mp4,0.66947802
d4ac08bf0_1,utterance_15.mp4,0.3547793
d4ac08bf0_1,utterance_17.mp4,0.63471932
d4ac08bf0_1,utterance_18.mp4,0.46123149
d4c1c74d6_1,utterance_1.mp4,0.86884383
d4c1c74d6_1,utterance_2.mp4,0.93098575
d4c1c74d6_1,utterance_3.mp4,0.80455755
d4c1c74d6_1,utterance_4.mp4,0.88508664
d4c1c74d6_1,utterance_5.mp4,0.86339851
d4c1c74d6_1,utterance_6.mp4,0.92171347
d4c1c74d6_1,utterance_7.mp4,0.65590939
d4c1c74d6_1,utterance_8.mp4,0.69982871
d4c1c74d6_1,utterance_9.mp4,0.68605753
d4c1c74d6_1,utterance_10.mp4,0.66342659
d4c1c74d6_1,utterance_11.mp4,0.70814462
d4c1c74d6_1,utterance_12.mp4,0.80958697
