video,utterance,arousal,valence
cf197f451_1,utterance_10.mp4,0.26974668,0.51645248
cf197f451_1,utterance_11.mp4,0.2764435,0.45047216
cf197f451_1,utterance_12.mp4,0.18886984,0.48855326
cf197f451_1,utterance_13.mp4,0.19530408,0.34994195
cf197f451_1,utterance_14.mp4,0.33855902,0.4328604
cf197f451_1,utterance_15.mp4,0.13257675,0.4644466
cf197f451_1,utterance_16.mp4,0.3495293,0.42851913
d096f5992_1,utterance_1.mp4,0.66693846,0.82248891
d096f5992_1,utterance_2.mp4,0.61649914,0.76073615
d096f5992_1,utterance_3.mp4,0.74180503,0.84956358
d096f5992_1,utterance_4.mp4,0.5518809,0.7447454
d096f5992_1,utterance_5.mp4,0.55009116,0.6032277
d096f5992_1,utterance_6.mp4,0.52158493,0.6772809
d096f5992_1,utterance_7.mp4,0.61450016,0.74638456
d096f5992_1,utterance_8.mp4,0.61448577,0.81375368
d096f5992_1,utterance_9.mp4,0.54586043,0.54014793
d096f5992_1,utterance_10.mp4,0.56721013,0.80851466
d096f5992_1,utterance_11.mp4,0.56807661,0.67323053
d096f5992_1,utterance_12.mp4,0.69384181,0.72433186
d096f5992_1,utterance_13.mp4,0.48275673,0.74614767
d096f5992_1,utterance_14.mp4,0.48275673,0.74614767
d096f5992_1,utterance_15.mp4,0.68718197,0.7248732
d096f5992_1,utterance_16.mp4,0.31244618,0.47173666
d096f5992_1,utterance_17.mp4,0.63221718,0.52006441
d096f5992_1,utterance_18.mp4,0.7703949,0.77851988
d096f5992_1,utterance_19.mp4,0.46954008,0.34281442
d096f5992_1,utterance_20.mp4,0.56034465,0.46181773
d096f5992_1,utterance_21.mp4,0.6072361,0.71210603
d096f5992_1,utterance_22.mp4,0.62807686,0.67444571
d096f5992_1,utterance_23.mp4,0.66530456,0.76884854
d096f5992_1,utterance_24.mp4,0.61704315,0.53604161
d096f5992_1,utterance_25.mp4,0.66308849,0.38218364
d096f5992_1,utterance_26.mp4,0.83638666,0.77514943
d096f5992_1,utterance_27.mp4,0.64503148,0.55636854
d096f5992_1,utterance_28.mp4,0.57273325,0.69732087
d096f5992_1,utterance_29.mp4,0.45337026,0.47595175
e0fbb351e_1,utterance_1.mp4,0.59045981,0.78531365
e0fbb351e_1,utterance_2.mp4,0.4006105,0.49886193
e0fbb351e_1,utterance_3.mp4,0.23513403,0.5507397
e0fbb351e_1,utterance_4.mp4,0.27765371,0.39847954
e0fbb351e_1,utterance_5.mp4,0.44432455,0.63361999
e0fbb351e_1,utterance_6.mp4,0.1842122,0.59153832
e0fbb351e_1,utterance_7.mp4,0.31727402,0.65708115
e0fbb351e_1,utterance_8.mp4,0.10557764,0.33499143
e0fbb351e_1,utterance_9.mp4,0.16719084,0.3775835
e0fbb351e_1,utterance_11.mp4,0.40762366,0.72941187
e0fbb351e_1,utterance_12.mp4,0.54512231,0.73897053
e0fbb351e_1,utterance_13.mp4,0.29880146,0.54694021
e0fbb351e_1,utterance_14.mp4,0.11865445,0.43368784
e0fbb351e_1,utterance_15.mp4,0.34772275,0.44011605
e0fbb351e_1,utterance_16.mp4,0.18319513,0.29470738
e0fbb351e_1,utterance_17.mp4,0.14234908,0.34133011
e0fbb351e_1,utterance_18.mp4,0.2046578,0.29745829
e0fbb351e_1,utterance_19.mp4,0.13107843,0.45706547
e0fbb351e_1,utterance_20.mp4,0.04745053,0.33752313
e0fbb351e_1,utterance_21.mp4,0.12692663,0.55704
e0fbb351e_1,utterance_22.mp4,0.0885681,0.34958255
e0fbb351e_1,utterance_23.mp4,0.24063528,0.26725467
e0fbb351e_1,utterance_24.mp4,0.10710844,0.34001983
e0fbb351e_1,utterance_25.mp4,0.05311039,0.35707229
e0fbb351e_1,utterance_26.mp4,0.27442245,0.43546834
e0fbb351e_1,utterance_27.mp4,0.39961068,0.59365069
e0fbb351e_1,utterance_28.mp4,0.10831211,0.4779081
e0fbb351e_1,utterance_29.mp4,0.17349772,0.29831769
e0fbb351e_1,utterance_31.mp4,0.01765376,0.39881301
0af72f957_1,utterance_1.mp4,0.19337471,0.4186681
0af72f957_1,utterance_2.mp4,0.47980636,0.4842682
0af72f957_1,utterance_3.mp4,0.32014018,0.5026652
0af72f957_1,utterance_4.mp4,0.60997028,0.43060184
0af72f957_1,utterance_6.mp4,0.47738254,0.54542253
7b5fbb086_1,utterance_8.mp4,0.41769537,0.74476793
7b5fbb086_1,utterance_9.mp4,0.27538832,0.69610292
7b5fbb086_1,utterance_10.mp4,0.43269787,0.67139817
16f978d4a_1,utterance_1.mp4,0.46623433,0.75869828
16f978d4a_1,utterance_2.mp4,0.29062301,0.78725817
16f978d4a_1,utterance_4.mp4,0.16861554,0.71646744
16f978d4a_1,utterance_5.mp4,0.00341427,0.67653037
16f978d4a_1,utterance_6.mp4,0.01874125,0.73040745
16f978d4a_1,utterance_8.mp4,0.07996297,0.58548885
16f978d4a_1,utterance_9.mp4,0.12031183,0.58230404
16f978d4a_1,utterance_10.mp4,0.28694178,0.63798664
16f978d4a_1,utterance_11.mp4,0.48265074,0.63773698
16f978d4a_1,utterance_12.mp4,-0.00714493,0.52887899
16f978d4a_1,utterance_16.mp4,0.35068024,0.72968116
16f978d4a_1,utterance_18.mp4,0.28353232,0.72982444
16f978d4a_1,utterance_19.mp4,0.31879825,0.60123672
16f978d4a_1,utterance_20.mp4,0.26686306,0.56122421
16f978d4a_1,utterance_21.mp4,0.11150699,0.5256618
16f978d4a_1,utterance_22.mp4,0.36424802,0.72974837
16f978d4a_1,utterance_23.mp4,0.22142254,0.64387592
16f978d4a_1,utterance_25.mp4,0.47970874,0.74258726
16f978d4a_1,utterance_26.mp4,-0.02465144,0.68894782
16f978d4a_1,utterance_27.mp4,0.30297154,0.69596783
16f978d4a_1,utterance_28.mp4,0.27218937,0.70321674
16f978d4a_1,utterance_29.mp4,0.13248662,0.64534602
16f978d4a_1,utterance_30.mp4,0.02288296,0.55172221
16f978d4a_1,utterance_31.mp4,0.04095116,0.68847668
16f978d4a_1,utterance_32.mp4,0.12562341,0.6800947
16f978d4a_1,utterance_33.mp4,0.27505778,0.8092989
16f978d4a_1,utterance_34.mp4,-0.14176936,0.63821796
16f978d4a_1,utterance_36.mp4,0.5419515,0.69087037
16f978d4a_1,utterance_37.mp4,0.41922598,0.71595584
16f978d4a_1,utterance_38.mp4,0.30662588,0.74486424
34d64e449_4,utterance_62.mp4,0.59821576,0.67808933
34d64e449_4,utterance_63.mp4,0.64869313,0.52883889
34d64e449_4,utterance_64.mp4,0.3650634,0.60474335
95e8075a9_1,utterance_1.mp4,0.56691331,0.8573739
95e8075a9_1,utterance_2.mp4,0.40881771,0.76623781
95e8075a9_1,utterance_3.mp4,0.34606586,0.67528017
95e8075a9_1,utterance_4.mp4,0.37506343,0.31840484
95e8075a9_1,utterance_5.mp4,0.40505081,0.52967289
95e8075a9_1,utterance_6.mp4,0.2130571,0.48738191
95e8075a9_1,utterance_7.mp4,0.34666509,0.50659627
95e8075a9_1,utterance_8.mp4,0.30594144,0.58552821
95e8075a9_1,utterance_9.mp4,0.13690884,0.45770891
95e8075a9_1,utterance_10.mp4,0.16142552,0.54676769
95e8075a9_1,utterance_11.mp4,0.09394305,0.60793825
95e8075a9_1,utterance_12.mp4,0.14284105,0.4711977
95e8075a9_1,utterance_13.mp4,0.41733962,0.32580107
95e8075a9_1,utterance_14.mp4,-0.03305336,0.42462059
95e8075a9_1,utterance_15.mp4,0.6368171,0.43143405
95e8075a9_1,utterance_16.mp4,0.2130721,0.47761503
95e8075a9_1,utterance_17.mp4,0.08814998,0.51286564
95e8075a9_1,utterance_18.mp4,0.10067558,0.47505431
95e8075a9_1,utterance_19.mp4,0.04308069,0.41182591
95e8075a9_1,utterance_20.mp4,0.34595194,0.40840458
95e8075a9_1,utterance_21.mp4,0.08248632,0.38079234
95e8075a9_1,utterance_22.mp4,-0.10051513,0.33028801
95e8075a9_1,utterance_23.mp4,0.30828792,0.73065043
95e8075a9_1,utterance_25.mp4,-0.06924345,0.36172196
95e8075a9_1,utterance_26.mp4,0.17456885,0.25364263
95e8075a9_1,utterance_27.mp4,-0.04568703,0.28256077
95e8075a9_1,utterance_28.mp4,0.07728063,0.35679994
95e8075a9_1,utterance_29.mp4,-0.06550226,0.34093951
95e8075a9_1,utterance_30.mp4,0.08941074,0.41341331
95e8075a9_1,utterance_31.mp4,0.35827941,0.42041673
95e8075a9_1,utterance_32.mp4,0.03472908,0.4993472
95e8075a9_1,utterance_33.mp4,0.0098582,0.3706993
95e8075a9_1,utterance_34.mp4,0.22749729,0.36272722
95e8075a9_1,utterance_35.mp4,0.22406293,0.41971545
95e8075a9_1,utterance_36.mp4,0.09820583,0.32274334
95e8075a9_1,utterance_37.mp4,0.10107639,0.35377369
95e8075a9_1,utterance_38.mp4,0.07973139,0.56638895
95e8075a9_1,utterance_39.mp4,0.2119721,0.44951737
95e8075a9_1,utterance_40.mp4,0.413854,0.61950166
95e8075a9_1,utterance_41.mp4,0.06566835,0.27744885
95e8075a9_1,utterance_42.mp4,0.23741866,0.36735445
481f43809_1,utterance_1.mp4,-0.03197383,0.73197949
481f43809_1,utterance_3.mp4,0.0997815,0.7583242
481f43809_1,utterance_4.mp4,0.03886992,0.69011117
481f43809_1,utterance_6.mp4,-0.02818698,0.70932812
481f43809_1,utterance_7.mp4,0.03102294,0.72055987
481f43809_1,utterance_8.mp4,-0.06454309,0.66787786
481f43809_1,utterance_9.mp4,-0.09005986,0.57780554
481f43809_1,utterance_10.mp4,0.01674371,0.57011816
481f43809_1,utterance_11.mp4,0.21912882,0.65185962
481f43809_1,utterance_12.mp4,-0.04985039,0.55485383
481f43809_1,utterance_13.mp4,0.19765443,0.66304971
481f43809_1,utterance_16.mp4,0.13517156,0.49178981
481f43809_1,utterance_17.mp4,0.05657158,0.48231312
481f43809_1,utterance_18.mp4,0.19565468,0.53827628
481f43809_1,utterance_19.mp4,-0.02889506,0.64584273
481f43809_1,utterance_20.mp4,0.13127233,0.71496717
481f43809_1,utterance_21.mp4,0.08638216,0.7003785
481f43809_1,utterance_22.mp4,0.08860926,0.60138487
481f43809_1,utterance_23.mp4,0.03954658,0.76030832
481f43809_1,utterance_24.mp4,0.05527571,0.71548527
481f43809_1,utterance_25.mp4,0.01828216,0.72522638
481f43809_1,utterance_26.mp4,0.1514155,0.77916023
481f43809_1,utterance_27.mp4,0.20093644,0.76024461
481f43809_1,utterance_28.mp4,-0.03959293,0.51754659
481f43809_1,utterance_29.mp4,0.27735159,0.5896167
481f43809_1,utterance_30.mp4,0.30030212,0.72862693
481f43809_1,utterance_33.mp4,0.33314421,0.65912411
481f43809_1,utterance_34.mp4,0.2309695,0.70571731
481f43809_1,utterance_35.mp4,0.2155959,0.73734346
789c8d525_1,utterance_1.mp4,0.42951734,0.84600192
789c8d525_1,utterance_2.mp4,0.34072059,0.86327203
789c8d525_1,utterance_3.mp4,0.46162844,0.83269174
8555b6134_1,utterance_1.mp4,0.49432306,0.83353431
8555b6134_1,utterance_2.mp4,0.69297949,0.87214491
8555b6134_1,utterance_3.mp4,0.49920238,0.83932469
8555b6134_1,utterance_4.mp4,0.5208667,0.86578086
8555b6134_1,utterance_6.mp4,0.56724348,0.87830189
8555b6134_1,utterance_7.mp4,0.4447653,0.80055781
8555b6134_1,utterance_8.mp4,0.51169675,0.90649378
8555b6134_1,utterance_9.mp4,0.38646627,0.81885487
8555b6134_1,utterance_10.mp4,0.38770208,0.88916829
71091df7b_4,utterance_49.mp4,0.2791531,0.45686806
71091df7b_4,utterance_50.mp4,0.47735258,0.59519821
71091df7b_4,utterance_51.mp4,0.27313568,0.46908986
71091df7b_4,utterance_52.mp4,0.16268348,0.45638227
71091df7b_4,utterance_53.mp4,0.26993069,0.41132135
71091df7b_4,utterance_54.mp4,0.37475423,0.35889003
71091df7b_4,utterance_55.mp4,0.78400252,0.56906191
71091df7b_4,utterance_56.mp4,0.69797525,0.777278
71091df7b_4,utterance_57.mp4,0.64659588,0.57299455
71091df7b_4,utterance_58.mp4,0.76119187,0.39262641
71091df7b_4,utterance_59.mp4,0.59139537,0.49724549
71091df7b_8,utterance_103.mp4,0.2555526,0.68115517
71091df7b_8,utterance_104.mp4,0.17623948,0.74156789
71091df7b_8,utterance_105.mp4,0.13126284,0.74899305
71091df7b_8,utterance_106.mp4,0.27799502,0.61114063
71091df7b_8,utterance_107.mp4,0.30477411,0.57172576
71091df7b_8,utterance_108.mp4,0.39184859,0.72458677
c22c67af7_1,utterance_15.mp4,0.37199331,0.44180563
c22c67af7_1,utterance_16.mp4,0.36836817,0.39691166
c22c67af7_1,utterance_17.mp4,0.476387,0.45089291
c22c67af7_1,utterance_18.mp4,0.25611173,0.41698038
c22c67af7_1,utterance_19.mp4,0.37318529,0.41488415
c22c67af7_1,utterance_20.mp4,0.52481118,0.42199647
c22c67af7_1,utterance_21.mp4,0.38490681,0.41655711
c22c67af7_1,utterance_22.mp4,0.25618065,0.3996586
c22c67af7_1,utterance_23.mp4,0.30355849,0.58147879
c22c67af7_1,utterance_24.mp4,0.25451938,0.38582577
d2ed51271_1,utterance_1.mp4,0.49597123,0.7533388
d2ed51271_1,utterance_2.mp4,0.33763292,0.54822558
d2ed51271_1,utterance_3.mp4,0.66222927,0.84057926
d2ed51271_1,utterance_4.mp4,0.30418433,0.62865138
0e02ee3c5_1,utterance_1.mp4,0.50642525,0.77414689
0e02ee3c5_1,utterance_2.mp4,0.53309138,0.88827738
0e02ee3c5_1,utterance_3.mp4,0.4728158,0.81897907
0e02ee3c5_1,utterance_4.mp4,0.3145943,0.58886151
0e02ee3c5_1,utterance_5.mp4,0.4377756,0.57136384
0e02ee3c5_1,utterance_6.mp4,0.28694904,0.68346529
0e02ee3c5_1,utterance_7.mp4,0.63190212,0.67266518
0e02ee3c5_1,utterance_8.mp4,0.51851931,0.67080361
0e02ee3c5_1,utterance_9.mp4,0.26392374,0.55323447
1add840e2_2,utterance_12.mp4,0.48372585,0.48983769
1add840e2_2,utterance_13.mp4,0.4070593,0.66276127
1add840e2_2,utterance_14.mp4,0.16473567,0.37301872
1add840e2_2,utterance_15.mp4,0.08457414,0.36291229
1add840e2_2,utterance_16.mp4,0.10402953,0.53154553
1add840e2_2,utterance_19.mp4,0.43383007,0.59203403
1add840e2_2,utterance_20.mp4,0.80664706,0.45416283
1add840e2_2,utterance_21.mp4,0.27321532,0.53414238
1add840e2_2,utterance_22.mp4,0.17255304,0.4142674
1add840e2_2,utterance_23.mp4,0.34729197,0.55295451
1add840e2_2,utterance_24.mp4,0.30990569,0.43668379
1add840e2_2,utterance_25.mp4,0.2861754,0.58681617
1add840e2_2,utterance_26.mp4,0.40945657,0.59850023
1add840e2_2,utterance_27.mp4,0.20493803,0.28742884
1add840e2_2,utterance_28.mp4,0.05806724,0.35836525
2af27e034_2,utterance_10.mp4,0.26583719,0.39894641
2af27e034_2,utterance_11.mp4,0.53247256,0.36376181
2af27e034_2,utterance_12.mp4,0.36725823,0.31132105
2af27e034_2,utterance_13.mp4,0.30319497,0.37831759
2af27e034_2,utterance_14.mp4,0.22345966,0.49681096
2af27e034_2,utterance_15.mp4,0.39568782,0.13362358
2af27e034_2,utterance_16.mp4,0.33646682,0.47438802
2af27e034_2,utterance_17.mp4,0.4925796,0.42013409
2af27e034_2,utterance_18.mp4,0.43811455,0.25442515
2af27e034_2,utterance_19.mp4,0.50978138,0.50947816
2af27e034_2,utterance_20.mp4,0.15602705,0.44226033
2af27e034_2,utterance_21.mp4,0.28118655,0.49642278
2c6068729_1,utterance_1.mp4,0.72197559,0.81969725
2c6068729_1,utterance_2.mp4,0.79038161,0.85333443
2c6068729_1,utterance_3.mp4,0.55868718,0.748092
2c6068729_1,utterance_4.mp4,0.46177629,0.46962446
2c6068729_1,utterance_5.mp4,0.69560758,0.58029721
2c6068729_1,utterance_6.mp4,0.59686081,0.64405906
2c6068729_1,utterance_7.mp4,0.51763975,0.52504273
2c6068729_1,utterance_8.mp4,0.45513695,0.55783479
2c6068729_1,utterance_11.mp4,0.64894993,0.71046448
2c6068729_1,utterance_12.mp4,0.55053983,0.53726511
2debca276_8,utterance_72.mp4,0.57158177,0.88055539
2debca276_8,utterance_73.mp4,0.71400976,0.89273731
2debca276_8,utterance_74.mp4,0.5123296,0.85460703
2debca276_8,utterance_75.mp4,0.56234973,0.87226976
2debca276_8,utterance_76.mp4,0.62096273,0.86321209
2debca276_8,utterance_77.mp4,0.72851561,0.91426149
2debca276_8,utterance_78.mp4,0.63344224,0.84729799
2debca276_8,utterance_79.mp4,0.54112447,0.83489474
2debca276_9,utterance_80.mp4,0.7138308,0.8981364
2debca276_9,utterance_81.mp4,0.70957549,0.90589264
2debca276_9,utterance_82.mp4,0.77918065,0.90760247
2debca276_9,utterance_83.mp4,0.73789336,0.85756955
2debca276_9,utterance_85.mp4,0.58579348,0.89296712
2debca276_9,utterance_86.mp4,0.66787177,0.88567412
2debca276_9,utterance_87.mp4,0.58850079,0.8702712
2debca276_9,utterance_88.mp4,0.65545583,0.90191314
2debca276_9,utterance_90.mp4,0.37949628,0.80054791
2debca276_9,utterance_91.mp4,0.54223002,0.89664381
2debca276_9,utterance_92.mp4,0.70235232,0.94062003
2debca276_10,utterance_93.mp4,0.69172335,0.95863551
2debca276_10,utterance_94.mp4,0.62677969,0.89051569
2debca276_10,utterance_95.mp4,0.56959536,0.8355001
2debca276_10,utterance_97.mp4,0.66583246,0.91227397
2debca276_10,utterance_98.mp4,0.67115533,0.87833492
2debca276_10,utterance_99.mp4,0.56724611,0.87473315
2debca276_10,utterance_101.mp4,0.59840952,0.83563973
2debca276_10,utterance_102.mp4,0.61623929,0.88738491
2debca276_10,utterance_104.mp4,0.37786624,0.81640927
2debca276_10,utterance_105.mp4,0.56519366,0.83701591
3c22d7086_1,utterance_11.mp4,0.62508448,0.68569514
3c22d7086_1,utterance_12.mp4,0.59376769,0.63409993
3c22d7086_1,utterance_13.mp4,0.50235584,0.75918174
3ecbd1402_4,utterance_49.mp4,0.22204692,0.49803306
3ecbd1402_4,utterance_50.mp4,0.26891522,0.55760928
3ecbd1402_4,utterance_51.mp4,0.48829926,0.71047455
3ecbd1402_4,utterance_52.mp4,0.37916493,0.419062
3ecbd1402_4,utterance_53.mp4,0.44373737,0.60079113
3ecbd1402_4,utterance_54.mp4,0.51499305,0.55384709
3ecbd1402_4,utterance_55.mp4,0.21197543,0.4762058
3ecbd1402_7,utterance_91.mp4,0.62113204,0.68317058
3ecbd1402_7,utterance_92.mp4,0.6960541,0.65514526
3ecbd1402_7,utterance_93.mp4,0.26755206,0.46864793
3ecbd1402_7,utterance_94.mp4,0.52053039,0.75377646
3ecbd1402_8,utterance_107.mp4,0.80110203,0.78341914
3ecbd1402_8,utterance_108.mp4,0.41540113,0.47372738
3ecbd1402_8,utterance_109.mp4,0.23167523,0.55696353
4b8bb9418_1,utterance_12.mp4,0.20334647,0.59240899
4b8bb9418_1,utterance_13.mp4,0.43600433,0.67236444
4b8bb9418_1,utterance_14.mp4,0.49571204,0.61594885
4b8bb9418_1,utterance_15.mp4,0.38029151,0.60508081
4b8bb9418_1,utterance_16.mp4,0.47691445,0.6596271
4b8bb9418_1,utterance_17.mp4,0.25668713,0.54328206
4b8bb9418_1,utterance_18.mp4,0.40582916,0.69792274
7d0084def_2,utterance_16.mp4,0.60439064,0.63124895
7d0084def_2,utterance_17.mp4,0.8102223,0.90462532
7d0084def_2,utterance_18.mp4,0.3949601,0.52001689
7d0084def_2,utterance_19.mp4,0.76984634,0.83405626
7d0084def_2,utterance_21.mp4,0.58280184,0.73834269
9c3a9bce7_3,utterance_97.mp4,0.57099074,0.54310554
9c3a9bce7_3,utterance_98.mp4,0.6674798,0.61405127
9c3a9bce7_3,utterance_99.mp4,0.55349487,0.6295056
9c3a9bce7_3,utterance_101.mp4,0.50593675,0.74192496
9c3a9bce7_3,utterance_102.mp4,0.47049012,0.73463473
22e9f018d_5,utterance_126.mp4,0.47252819,0.49741676
22e9f018d_5,utterance_127.mp4,0.34963451,0.46078034
22e9f018d_5,utterance_128.mp4,0.5444929,0.56893324
22e9f018d_5,utterance_129.mp4,0.26157115,0.43020886
22e9f018d_5,utterance_130.mp4,0.56239462,0.54790852
22e9f018d_5,utterance_131.mp4,0.40396555,0.56235043
22e9f018d_5,utterance_132.mp4,0.30866683,0.40930767
22e9f018d_5,utterance_133.mp4,0.50001573,0.55264041
39a0f8534_1,utterance_3.mp4,0.5076667,0.90366944
39a0f8534_1,utterance_4.mp4,0.48193963,0.88032075
39a0f8534_1,utterance_5.mp4,0.43494372,0.70204168
39a0f8534_1,utterance_6.mp4,0.67595609,0.84408418
39a0f8534_1,utterance_7.mp4,0.47131076,0.81377571
39a0f8534_1,utterance_9.mp4,0.36487374,0.69063563
39a0f8534_1,utterance_10.mp4,0.27462357,0.62472756
39a0f8534_1,utterance_11.mp4,0.50846502,0.56532947
39a0f8534_1,utterance_12.mp4,0.43310208,0.44967777
39a0f8534_1,utterance_13.mp4,0.49780737,0.52327614
39a0f8534_1,utterance_14.mp4,0.74344777,0.88198098
39a0f8534_1,utterance_15.mp4,0.29286508,0.59452867
39a0f8534_1,utterance_16.mp4,0.38142053,0.51487088
39a0f8534_1,utterance_17.mp4,0.16150848,0.53561934
39a0f8534_1,utterance_18.mp4,0.62054166,0.6075753
39a0f8534_1,utterance_19.mp4,0.64684468,0.78407228
39a0f8534_1,utterance_20.mp4,0.77959835,0.79880872
39a0f8534_1,utterance_21.mp4,0.32773638,0.49855999
39a0f8534_1,utterance_22.mp4,0.54513825,0.281919
39a0f8534_1,utterance_23.mp4,0.30536678,0.59965716
39a0f8534_1,utterance_24.mp4,0.49935262,0.69829587
39a0f8534_1,utterance_25.mp4,0.56150519,0.59231675
39a0f8534_2,utterance_27.mp4,0.51236976,0.6975974
39a0f8534_2,utterance_28.mp4,0.66328997,0.53676682
39a0f8534_2,utterance_29.mp4,0.54193819,0.72294855
39a0f8534_2,utterance_30.mp4,0.60398491,0.43168963
39a0f8534_2,utterance_31.mp4,0.32248286,0.51164471
39a0f8534_2,utterance_32.mp4,0.44107889,0.42526292
64b27f54f_5,utterance_76.mp4,0.17849961,0.31225351
64b27f54f_5,utterance_77.mp4,0.47066686,0.54898965
64b27f54f_5,utterance_78.mp4,0.34147649,0.64545284
64b27f54f_5,utterance_79.mp4,0.47048993,0.54395434
64b27f54f_5,utterance_80.mp4,0.63282075,0.72239743
64b27f54f_5,utterance_81.mp4,0.41964099,0.40106513
64b27f54f_5,utterance_82.mp4,0.43145472,0.51071202
78a906313_2,utterance_8.mp4,0.55301956,0.85827983
78a906313_2,utterance_9.mp4,0.34822566,0.7294002
78a906313_2,utterance_10.mp4,0.38682935,0.79723301
78a906313_2,utterance_11.mp4,0.37221966,0.77892989
78a906313_2,utterance_12.mp4,0.49138532,0.82421554
78a906313_2,utterance_13.mp4,0.37640719,0.80457574
78a906313_2,utterance_14.mp4,0.21797257,0.6785268
78a906313_2,utterance_15.mp4,0.36059072,0.68030355
78a906313_2,utterance_16.mp4,0.25416206,0.75124606
78a906313_2,utterance_17.mp4,0.36409471,0.70279789
78a906313_2,utterance_18.mp4,0.31447597,0.76085392
78a906313_2,utterance_19.mp4,0.33926815,0.79059688
78a906313_2,utterance_20.mp4,0.33833105,0.69693615
78a906313_2,utterance_21.mp4,0.48622821,0.81437698
78a906313_2,utterance_22.mp4,0.24464695,0.73337966
78a906313_8,utterance_90.mp4,0.42333041,0.75998398
78a906313_8,utterance_91.mp4,0.44659149,0.75317299
78a906313_8,utterance_92.mp4,0.08563775,0.65473035
78a906313_9,utterance_93.mp4,0.46256224,0.78783832
78a906313_9,utterance_94.mp4,0.49859711,0.76625095
78a906313_9,utterance_95.mp4,0.57625682,0.86103352
78a906313_9,utterance_97.mp4,0.49625178,0.77858475
78a906313_9,utterance_98.mp4,0.10423351,0.63078145
78a906313_9,utterance_99.mp4,0.25370089,0.68811177
78a906313_9,utterance_100.mp4,0.37686852,0.76402462
78a906313_9,utterance_101.mp4,0.2865729,0.66937916
78a906313_9,utterance_102.mp4,0.21011362,0.66741314
78a906313_9,utterance_103.mp4,0.17993759,0.60998877
78a906313_9,utterance_104.mp4,0.23999178,0.69315793
78a906313_9,utterance_105.mp4,0.3815495,0.71443597
78a906313_9,utterance_106.mp4,0.29385002,0.66795469
78a906313_9,utterance_107.mp4,0.1355042,0.6656648
78a906313_9,utterance_108.mp4,0.20237309,0.70321793
78a906313_9,utterance_109.mp4,0.29254122,0.75956347
78a906313_9,utterance_110.mp4,0.28091386,0.73087141
78a906313_9,utterance_111.mp4,0.29084083,0.7254898
78a906313_9,utterance_112.mp4,0.46441412,0.79338999
78a906313_9,utterance_113.mp4,0.30670314,0.68916125
78a906313_9,utterance_114.mp4,0.26521321,0.60553455
78a906313_15,utterance_168.mp4,0.46289792,0.76435042
78a906313_15,utterance_169.mp4,0.31286538,0.73559625
78a906313_15,utterance_170.mp4,0.53622276,0.77258226
78a906313_15,utterance_171.mp4,0.37290275,0.70905065
78a906313_15,utterance_172.mp4,0.19907255,0.75004032
78a906313_15,utterance_173.mp4,0.25869644,0.71386121
105a3c08f_2,utterance_36.mp4,0.25869644,0.71386121
105a3c08f_2,utterance_37.mp4,0.25869644,0.71386121
105a3c08f_2,utterance_38.mp4,0.25869644,0.71386121
105a3c08f_2,utterance_39.mp4,0.25869644,0.71386121
664ea0ccc_2,utterance_7.mp4,0.27534289,0.47014809
664ea0ccc_2,utterance_8.mp4,0.5478151,0.65593445
664ea0ccc_2,utterance_9.mp4,0.06281156,0.27806235
664ea0ccc_2,utterance_10.mp4,0.07331104,0.43921126
664ea0ccc_2,utterance_11.mp4,0.35431311,0.50584345
664ea0ccc_2,utterance_12.mp4,0.51062024,0.82000553
664ea0ccc_2,utterance_13.mp4,0.45963006,0.59263625
664ea0ccc_2,utterance_14.mp4,0.39133954,0.68745905
664ea0ccc_2,utterance_15.mp4,0.23317776,0.50430727
664ea0ccc_2,utterance_16.mp4,0.03998305,0.38346584
664ea0ccc_2,utterance_17.mp4,0.18711626,0.59628573
664ea0ccc_2,utterance_18.mp4,0.39213404,0.66156424
664ea0ccc_2,utterance_19.mp4,0.10321703,0.51608345
664ea0ccc_2,utterance_20.mp4,0.20107945,0.47570324
664ea0ccc_2,utterance_21.mp4,0.11615659,0.63282266
664ea0ccc_2,utterance_22.mp4,0.12284663,0.50494059
664ea0ccc_2,utterance_23.mp4,0.38887551,0.62550726
664ea0ccc_2,utterance_24.mp4,-0.0422232,0.45144327
664ea0ccc_2,utterance_25.mp4,0.13733363,0.40083138
664ea0ccc_2,utterance_26.mp4,0.16715363,0.5555211
664ea0ccc_2,utterance_27.mp4,0.09943254,0.60638607
664ea0ccc_2,utterance_28.mp4,0.24119987,0.67747387
664ea0ccc_2,utterance_29.mp4,0.28053289,0.60243743
664ea0ccc_2,utterance_30.mp4,0.19791819,0.58990117
664ea0ccc_2,utterance_31.mp4,0.19250742,0.45307333
664ea0ccc_2,utterance_32.mp4,0.2160778,0.45438885
664ea0ccc_2,utterance_33.mp4,0.10433955,0.73963672
664ea0ccc_2,utterance_34.mp4,0.3734442,0.61557135
664ea0ccc_2,utterance_35.mp4,0.04369143,0.38841095
664ea0ccc_2,utterance_36.mp4,0.23656353,0.28408528
664ea0ccc_2,utterance_37.mp4,0.30130769,0.49629558
664ea0ccc_4,utterance_77.mp4,0.19709205,0.41058345
664ea0ccc_4,utterance_78.mp4,0.18569089,0.37723722
664ea0ccc_4,utterance_79.mp4,0.2183513,0.50455979
664ea0ccc_4,utterance_80.mp4,0.43674293,0.51570924
664ea0ccc_4,utterance_81.mp4,0.46189087,0.5976916
664ea0ccc_4,utterance_82.mp4,0.35424039,0.44907136
